Customer_ID,Customer_Age,Gender,City,Region,Customer_Segment,Campaign_ID,Campaign_Name,Campaign_Date,Channel,Campaign_Type,Product_Category,Product,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,Customer_Acquisition_Cost,Order_Value
CUST-3253,36,Female,Boston,North East,Consumer Budget,CMP-109,Email Newsletter Nurture,2025-01-11,Instagram,Lead Generation,Fitness,UltraFit Smartwatch 5,97950,2992,607.0,81,1587.3,12616.56,19.6,155.76
CUST-5871,53,Female,Seattle,West,B2B Enterprise,CMP-110,Display Banner Remarketing,2024-08-26,Instagram,Retargeting,Software/SaaS,CyberSecurity Enterprise Suite,135282,4654,,81,2461.36,87814.53,30.39,1084.13
CUST-2863,45,Non-Binary,Los Angeles,West,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-09-07,Instagram,Product Launch,Home & Living,Ergonomic Executive Chair,37926,1165,140.0,16,683.33,4926.4,42.71,307.9
CUST-6252,27,Male,San Francisco,West,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-12-12,Display,Lead Generation,Electronics,Smart noise-canceling Headphones,269995,3770,935.0,60,3472.73,12040.8,57.88,200.68
CUST-4046,34,Male,Boston,North East,Consumer Premium,CMP-101,Q1 Brand Refresh,2025-04-27,Google Ads,Brand Awareness,Home & Living,Adjustable Standing Desk,150547,6031,704.0,91,2143.44,44658.25,23.55,490.75
CUST-8807,25,Male,Miami,South,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-01-01,Facebook,Lead Generation,Home & Living,Ergonomic Executive Chair,48375,1311,204.0,55,639.34,14934.7,11.62,271.54
CUST-7795,44,Female,Chicago,Midwest,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-01-02,Display,Lead Generation,Home & Living,Adjustable Standing Desk,46393,649,,8,888.46,3530.08,111.06,441.26
CUST-3179,22,Female,Detroit,Midwest,SMB,CMP-106,Fall Hardware Promo,2024-02-14,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,8997,244,18.0,2,182.61,630.6,91.31,315.3
CUST-5503,45,Male,Los Angeles,West,B2B Enterprise,CMP-113,High-Spend Experimental Push,2024-06-18,Facebook,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,146345,4726,365.0,10,2010.12,4719.4,201.01,471.94
CUST-4175,50,Female,Boston,North East,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-12-02,Instagram,Lead Generation,Home & Living,Ergonomic Executive Chair,179505,6215,1457.0,432,1754.17,119158.56,4.06,275.83
CUST-3031,22,Female,Boston,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2025-06-13,Instagram,Product Launch,Apparel,Premium Designer Denim Jacket,65113,2444,313.0,33,1551.16,2737.68,47.0,82.96
CUST-1355,28,Male,Detroit,Midwest,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-12-31,Google Ads,Retargeting,Apparel,Premium Designer Denim Jacket,125010,5778,613.0,84,2005.51,7197.12,23.88,85.68
CUST-4938,31,Male,Philadelphia,North East,B2B Enterprise,CMP-107,Cyber November Mega Sale,2024-08-28,Search,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,109489,5460,497.0,95,2488.59,52035.3,26.2,547.74
CUST-5951,21,Female,New York,North East,B2B Enterprise,CMP-102,Spring Tech Blowout,2024-07-09,Facebook,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,140119,4634,370.0,37,2866.21,17188.35,77.47,464.55
CUST-4305,28,Female,Philadelphia,North East,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-08-03,Referral,Lead Generation,Electronics,4K UltraHD Streamer Box,32911,1867,456.0,72,332.87,10161.36,4.62,141.13
CUST-1777,21,Male,Atlanta,South,Consumer Premium,CMP-107,Cyber November Mega Sale,2024-08-10,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,65668,2221,278.0,40,1015.21,12784.0,25.38,319.6
CUST-5033,26,Male,Minneapolis,Midwest,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-03-04,Referral,Product Launch,Home & Living,Adjustable Standing Desk,101967,4885,531.0,79,2390.14,33165.78,30.25,419.82
CUST-9238,25,Female,San Francisco,West,SMB,CMP-109,Email Newsletter Nurture,2024-05-28,Google Ads,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,81819,3674,784.0,109,1126.15,56688.72,10.33,520.08
CUST-8086,38,Male,San Francisco,West,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-02-10,google ads,Product Launch,Apparel,Premium Designer Denim Jacket,207129,8095,786.0,115,1744.95,10615.65,15.17,92.31
CUST-8120,27,Female,Miami,South,Consumer Premium,CMP-110,Display Banner Remarketing,2025-05-09,Instagram,Retargeting,Home & Living,Ergonomic Executive Chair,35179,978,121.0,18,757.65,5237.28,42.09,290.96
CUST-4460,34,Female,Detroit,Midwest,Consumer Budget,CMP-110,Display Banner Remarketing,2025-03-21,Google Ads,Retargeting,Fitness,UltraFit Smartwatch 5,63680,3144,249.0,39,1480.21,5786.04,37.95,148.36
CUST-5284,47,Male,San Francisco,West,,CMP-113,High-Spend Experimental Push,2024-05-24,Referral,Brand Awareness,Electronics,4K UltraHD Streamer Box,289792,11871,1376.0,51,5903.95,7092.06,115.76,139.06
CUST-6130,28,Male,Atlanta,South,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2025-02-17,Google Ads,Seasonal Sale,Home & Living,Adjustable Standing Desk,11270,598,53.0,8,275.03,3868.24,34.38,483.53
CUST-8206,36,Female,Los Angeles,West,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-07-20,Referral,Product Launch,Fitness,UltraFit Smartwatch 5,126153,6592,463.0,89,2215.75,12046.15,24.9,135.35
CUST-8263,22,Female,Boston,North East,SMB,CMP-113,High-Spend Experimental Push,2025-04-24,Facebook,Brand Awareness,Home & Living,Adjustable Standing Desk,222468,5853,620.0,14,2043.82,5910.24,145.99,422.16
CUST-2611,49,Female,Atlanta,South,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-04-29,Display,Seasonal Sale,Electronics,Smart noise-canceling Headphones,6228,78,,0,154.76,0.0,0.0,211.74
CUST-5791,49,Female,Detroit,Midwest,B2B Enterprise,CMP-114,Low-Budget High-Conversion Niche,2024-04-28,Google Ads,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,25096,1176,229.0,90,514.62,42087.6,5.72,467.64
CUST-2369,26,Female,Boston,North East,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2024-11-23,Facebook,Seasonal Sale,Fitness,UltraFit Smartwatch 5,40395,1102,80.0,9,815.41,1362.6,90.6,151.4
CUST-7633,41,Male,Los Angeles,West,Consumer Budget,CMP-102,Spring Tech Blowout,2024-08-14,Instagram,Seasonal Sale,Apparel,Premium Designer Denim Jacket,137756,4693,584.0,63,2071.69,5674.41,32.88,90.07
CUST-4016,37,Female,Atlanta,South,Consumer Premium,CMP-107,Cyber November Mega Sale,2024-11-27,Google Ads,Seasonal Sale,Electronics,Smart noise-canceling Headphones,8536,315,35.0,4,169.46,869.76,42.37,217.44
CUST-2001,40,Female,Atlanta,South,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-05-26,Google Ads,Product Launch,Electronics,4K UltraHD Streamer Box,24900,1161,98.0,11,231.05,1298.88,21.0,118.08
CUST-7379,22,Female,Minneapolis,Midwest,Consumer Budget,CMP-110,Display Banner Remarketing,2025-01-16,Search,Retargeting,Fitness,UltraFit Smartwatch 5,40152,2311,269.0,37,478.6,4969.1,12.94,134.3
CUST-2026,36,Male,Detroit,Midwest,SMB,CMP-102,Spring Tech Blowout,2025-05-26,Facebook,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,78846,2565,207.0,20,1251.06,9197.8,62.55,459.89
CUST-6126,54,Female,Philadelphia,North East,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-06-23,Email,Lead Generation,Fitness,UltraFit Smartwatch 5,79838,5122,967.0,187,1802.29,26312.77,9.64,140.71
CUST-3901,41,Male,Seattle,West,Consumer Budget,CMP-101,Q1 Brand Refresh,2025-05-01,Search,Brand Awareness,Fitness,UltraFit Smartwatch 5,106575,5411,634.0,94,1516.32,13542.58,16.13,144.07
CUST-7071,31,Male,New York,North East,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-01-02,Google Ads,Lead Generation,Home & Living,Adjustable Standing Desk,31153,1173,243.0,65,386.77,31978.05,5.95,491.97
CUST-5004,43,Non-Binary,Miami,South,SMB,CMP-112,VIP Customer Loyalty Drive,2024-05-30,Google Ads,Retargeting,Home & Living,Ergonomic Executive Chair,45726,1804,208.0,25,500.32,8218.5,20.01,328.74
CUST-4745,45,Female,New York,North East,B2B Enterprise,CMP-108,Holiday Gift Extravaganza,2025-02-09,Email,Seasonal Sale,Software/SaaS,CyberSecurity Enterprise Suite,99245,6712,796.0,118,2157.49,144266.8,18.28,1222.6
CUST-1309,54,Non-Binary,Atlanta,South,B2B Enterprise,CMP-106,Fall Hardware Promo,2024-12-04,YouTube,Seasonal Sale,Software/SaaS,CyberSecurity Enterprise Suite,13429,202,15.0,1,225.5,1137.99,225.5,1137.99
CUST-2133,36,Male,Miami,South,Consumer Budget,CMP-111,Influencer Video Push,2024-06-28,Facebook,Brand Awareness,Apparel,Premium Designer Denim Jacket,48603,1422,143.0,17,689.28,1561.96,40.55,91.88
CUST-6632,29,Female,Boston,North East,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-12-30,Google Ads,Lead Generation,Home & Living,Adjustable Standing Desk,100612,4441,947.0,143,2252.64,62519.6,15.75,437.2
CUST-7070,46,Male,Miami,South,Consumer Premium,CMP-105,SmartHome Hub Launch,2025-04-17,Instagram,Product Launch,Fitness,UltraFit Smartwatch 5,29867,1077,99.0,11,547.34,1672.55,49.76,152.05
CUST-7436,30,Other,Boston,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-06-10,Email,Product Launch,Fitness,UltraFit Smartwatch 5,173727,10763,929.0,180,2551.01,26665.2,14.17,148.14
CUST-3406,32,Male,Los Angeles,West,SMB,CMP-102,Spring Tech Blowout,2024-11-08,Search,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,160667,7822,933.0,125,3179.98,59448.75,25.44,475.59
CUST-8605,34,Female,Boston,North East,Consumer Premium,CMP-106,Fall Hardware Promo,2024-01-28,Facebook,Seasonal Sale,Home & Living,Ergonomic Executive Chair,20218,552,46.0,6,409.98,1815.9,68.33,302.65
CUST-2861,40,Male,San Francisco,West,Consumer Premium,CMP-104,Summer Fashion Retargeting,2025-06-27,Facebook,Retargeting,Home & Living,Ergonomic Executive Chair,139829,3244,404.0,54,2625.46,14782.5,48.62,273.75
CUST-7026,32,Female,New York,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-03-30,Instagram,Product Launch,Apparel,Premium Designer Denim Jacket,112300,3164,303.0,38,2235.36,3081.04,58.83,81.08
CUST-2961,45,Female,Detroit,Midwest,,CMP-102,Spring Tech Blowout,2025-04-09,Search,Seasonal Sale,Apparel,Premium Designer Denim Jacket,97463,5334,441.0,74,1730.88,6577.86,23.39,88.89
CUST-4957,52,Male,Los Angeles,West,SMB,CMP-106,Fall Hardware Promo,2025-01-04,Email,Seasonal Sale,Home & Living,Ergonomic Executive Chair,82664,4576,553.0,94,1941.02,,20.65,295.42
CUST-1013,36,Female,Boston,North East,SMB,CMP-110,Display Banner Remarketing,2024-02-04,Email,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,63521,3550,433.0,78,609.19,42682.38,7.81,547.21
CUST-8291,21,Female,Miami,South,,CMP-114,Low-Budget High-Conversion Niche,2024-02-06,Google Ads,Lead Generation,Fitness,UltraFit Smartwatch 5,16019,598,144.0,47,314.22,6975.74,6.69,148.42
CUST-4016,49,Male,Philadelphia,North East,B2B Enterprise,CMP-102,Spring Tech Blowout,2024-07-04,Instagram,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,157963,4185,359.0,52,2432.43,26246.48,46.78,504.74
CUST-9104,30,Male,New York,North East,SMB,CMP-105,SmartHome Hub Launch,2024-11-23,Email,Product Launch,Home & Living,Adjustable Standing Desk,140411,9059,767.0,125,2871.57,55800.0,22.97,446.4
CUST-1448,18,Male,Seattle,West,SMB,CMP-107,Cyber November Mega Sale,2025-02-13,Facebook,Seasonal Sale,Home & Living,Adjustable Standing Desk,24116,646,77.0,10,506.8,4725.9,50.68,472.59
CUST-7395,62,Male,Detroit,Midwest,SMB,CMP-102,Spring Tech Blowout,2025-05-19,Facebook,Seasonal Sale,Home & Living,Adjustable Standing Desk,110693,3121,329.0,41,1776.97,16938.33,43.34,413.13
CUST-7202,61,Female,New York,North East,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2024-08-09,Display,Lead Generation,Home & Living,Ergonomic Executive Chair,106918,1032,192.0,31,1089.64,8768.66,35.15,282.86
CUST-4581,50,Female,New York,North East,Consumer Budget,CMP-102,Spring Tech Blowout,2024-08-19,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,187073,7738,926.0,119,2064.31,16624.3,17.35,139.7
CUST-8341,32,Male,Dallas,South,B2B Enterprise,CMP-101,Q1 Brand Refresh,2024-09-07,Display,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,131383,1650,144.0,10,2136.93,5093.1,213.69,509.31
CUST-9096,35,Female,Seattle,West,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-03-02,Google Ads,Lead Generation,Apparel,Premium Designer Denim Jacket,26153,1241,281.0,34,514.61,3136.5,15.14,92.25
CUST-9910,41,Male,Atlanta,South,B2B Enterprise,CMP-105,SmartHome Hub Launch,2024-03-19,Facebook,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,30174,710,51.0,4,707.81,1927.36,176.95,481.84
CUST-7452,54,Male,Detroit,Midwest,SMB,CMP-104,Summer Fashion Retargeting,2024-01-20,Google Ads  ,Retargeting,Home & Living,Ergonomic Executive Chair,33593,1536,131.0,21,806.01,5925.99,38.38,282.19
CUST-3696,49,Non-Binary,Los Angeles,West,SMB,CMP-109,Email Newsletter Nurture,2024-07-01,Facebook,Lead Generation,Home & Living,Adjustable Standing Desk,125047,3651,761.0,96,1812.12,47433.6,18.88,494.1
CUST-5439,39,Male,Los Angeles,West,Consumer Budget,CMP-106,Fall Hardware Promo,2025-04-06,Search,Seasonal Sale,Electronics,4K UltraHD Streamer Box,93179,5602,682.0,129,2027.94,18087.09,15.72,140.21
CUST-8145,18,Female,Boston,North East,B2B Enterprise,CMP-109,Email Newsletter Nurture,2025-01-09,Instagram,Lead Generation,Software/SaaS,CyberSecurity Enterprise Suite,71340,2340,458.0,48,1572.15,59673.12,32.75,1243.19
CUST-8872,30,Female,Minneapolis,Midwest,,CMP-105,SmartHome Hub Launch,2024-01-27,Google Ads,Product Launch,Electronics,Smart noise-canceling Headphones,100865,4462,563.0,70,1824.33,14737.1,26.06,210.53
CUST-3284,32,Male,Boston,North East,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-10-07,Facebook,Product Launch,Electronics,Smart noise-canceling Headphones,179725,4692,443.0,57,2226.27,10930.32,39.06,191.76
CUST-9459,48,Female,Minneapolis,Midwest,Consumer Budget,CMP-114,Low-Budget High-Conversion Niche,2024-02-27,Display,Lead Generation,Electronics,4K UltraHD Streamer Box,39797,560,108.0,15,538.59,1915.35,35.91,127.69
CUST-7508,38,Male,San Francisco,West,B2B Enterprise,CMP-104,Summer Fashion Retargeting,2025-02-16,Email,Retargeting,Software/SaaS,CyberSecurity Enterprise Suite,201044,13343,1283.0,203,2381.67,267320.55,11.73,1316.85
CUST-8085,26,Female,San Francisco,West,Consumer Budget,CMP-113,High-Spend Experimental Push,2024-09-15,Email,Brand Awareness,Electronics,4K UltraHD Streamer Box,304962,16781,1588.0,63,5070.03,7481.88,80.48,118.76
CUST-5513,23,Male,Philadelphia,North East,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-03-10,Facebook,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,77001,1772,387.0,94,661.96,43057.64,7.04,458.06
CUST-7040,61,Male,Detroit,Midwest,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-05-02,Search,Lead Generation,Home & Living,Adjustable Standing Desk,32909,1879,320.0,131,656.4,58475.78,5.01,446.38
CUST-4001,33,Female,New York,North East,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-02-28,Referral,Retargeting,Apparel,Premium Designer Denim Jacket,135089,5558,662.0,102,1904.43,8435.4,18.67,82.7
CUST-1481,42,Female,Detroit,Midwest,SMB,CMP-104,Summer Fashion Retargeting,2024-03-25,Facebook,Retargeting,Home & Living,Adjustable Standing Desk,128736,4010,455.0,54,2369.13,22102.74,43.87,409.31
CUST-7307,37,Female,Detroit,Midwest,Consumer Budget,CMP-111,Influencer Video Push,2025-05-17,Instagram,Brand Awareness,Electronics,4K UltraHD Streamer Box,96600,2915,289.0,36,2056.68,4197.6,57.13,116.6
CUST-2177,30,Male,Seattle,West,B2B Enterprise,CMP-111,Influencer Video Push,2024-06-22,Instagram,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,49314,1511,155.0,21,794.15,10930.71,37.82,520.51
CUST-5867,41,Male,Dallas,South,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2025-03-30,Instagram,Lead Generation,Home & Living,Ergonomic Executive Chair,16259,520,104.0,27,293.53,8619.48,10.87,319.24
CUST-4518,25,Male,Minneapolis,Midwest,Consumer Premium,CMP-110,Display Banner Remarketing,2024-07-13,Google Ads,Retargeting,Home & Living,Ergonomic Executive Chair,15496,803,79.0,10,281.3,2760.4,28.13,276.04
CUST-6485,18,Female,Boston,North East,B2B Enterprise,CMP-108,Holiday Gift Extravaganza,2025-03-14,Instagram,Seasonal Sale,Software/SaaS,CyberSecurity Enterprise Suite,41918,1079,114.0,13,996.06,16551.21,76.62,1273.17
CUST-2361,47,Female,Detroit,Midwest,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2025-01-12,YouTube,Seasonal Sale,Apparel,Premium Designer Denim Jacket,8131,122,11.0,1,90.81,80.87,90.81,80.87
CUST-7665,31,Female,Philadelphia,North East,Consumer Premium,CMP-102,Spring Tech Blowout,2024-09-23,Instagram ,Seasonal Sale,Fitness,UltraFit Smartwatch 5,62298,2132,157.0,20,870.61,2848.2,43.53,142.41
CUST-2827,40,Female,Dallas,South,Consumer Budget,CMP-113,High-Spend Experimental Push,2025-06-08,Email,Brand Awareness,Apparel,Premium Designer Denim Jacket,49132,2592,315.0,14,1135.84,1330.42,81.13,95.03
CUST-4378,31,Male,Minneapolis,Midwest,Consumer Budget,CMP-102,Spring Tech Blowout,2024-02-20,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,98379,5261,655.0,116,2238.02,18622.64,19.29,160.54
CUST-8857,41,Female,Boston,North East,Consumer Budget,CMP-110,Display Banner Remarketing,2024-01-17,Search,Retargeting,Apparel,Premium Designer Denim Jacket,38223,1795,196.0,26,833.06,2091.96,32.04,80.46
CUST-7256,57,Female,Minneapolis,Midwest,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-10-03,instagram,Retargeting,Apparel,Premium Designer Denim Jacket,60126,1646,143.0,21,907.77,1842.54,43.23,87.74
CUST-2909,44,Female,Los Angeles,West,SMB,CMP-102,Spring Tech Blowout,2025-03-16,Google Ads,Seasonal Sale,Home & Living,Adjustable Standing Desk,89926,4325,517.0,82,1087.13,39293.58,13.26,479.19
CUST-3134,59,Female,Detroit,Midwest,Consumer Premium,CMP-106,Fall Hardware Promo,2024-09-25,Email,Seasonal Sale,Electronics,Smart noise-canceling Headphones,78111,4207,492.0,98,1866.8,17665.48,19.05,180.26
CUST-2906,26,Male,Atlanta,South,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-03-16,YouTube,Lead Generation,Apparel,Premium Designer Denim Jacket,220350,3365,726.0,85,28212.75,7752.0,22.13,91.2
CUST-4986,30,Non-Binary,San Francisco,West,Consumer Premium,CMP-111,Influencer Video Push,2025-03-23,Facebook,Brand Awareness,Fitness,UltraFit Smartwatch 5,11327,327,32.0,3,116.31,484.83,38.77,161.61
CUST-6683,26,Male,Minneapolis,Midwest,SMB,CMP-111,Influencer Video Push,2025-05-17,Facebook,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,231050,6389,802.0,75,2435.79,39263.25,32.48,523.51
CUST-1853,48,Female,Philadelphia,North East,SMB,CMP-112,VIP Customer Loyalty Drive,2024-01-19,Google Ads,Retargeting,Home & Living,Adjustable Standing Desk,44772,2142,192.0,23,927.74,9838.71,40.34,427.77
CUST-8166,27,Male,Minneapolis,Midwest,B2B Enterprise,CMP-108,Holiday Gift Extravaganza,2024-12-27,Google Ads,Seasonal Sale,Software/SaaS,CyberSecurity Enterprise Suite,85988,4104,438.0,56,1518.15,65346.4,27.11,1166.9
CUST-2393,48,Male,Seattle,West,SMB,CMP-111,Influencer Video Push,2025-01-26,Instagram,Brand Awareness,Home & Living,Ergonomic Executive Chair,89920,3220,351.0,41,748.31,,18.25,274.97
CUST-2694,33,Female,Chicago,Midwest,SMB,CMP-108,Holiday Gift Extravaganza,2024-02-28,Google Ads,Seasonal Sale,Home & Living,Adjustable Standing Desk,220785,9990,750.0,128,2345.2,60727.04,18.32,474.43
CUST-5937,58,Female,San Francisco,West,SMB,CMP-104,Summer Fashion Retargeting,2024-04-10,Instagram,Retargeting,Home & Living,Ergonomic Executive Chair,7751,242,23.0,2,172.91,556.76,86.45,278.38
CUST-7840,41,Female,Minneapolis,Midwest,SMB,CMP-111,Influencer Video Push,2025-03-17,Search,Brand Awareness,Home & Living,Adjustable Standing Desk,119107,5696,638.0,112,1654.99,51780.96,14.78,462.33
CUST-3088,28,Female,New York,North East,Consumer Budget,CMP-106,Fall Hardware Promo,2024-02-09,Instagram,Seasonal Sale,Fitness,UltraFit Smartwatch 5,10702,292,28.0,3,249.21,435.36,83.07,145.12
CUST-7077,25,Female,Detroit,Midwest,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-04-14,Google Ads,Lead Generation,Home & Living,Ergonomic Executive Chair,94314,3797,709.0,119,2268.77,37592.1,19.07,315.9
CUST-2146,30,Female,Atlanta,South,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-01-02,Google Ads,Seasonal Sale,Home & Living,Adjustable Standing Desk,35305,1315,150.0,24,770.89,10680.0,32.12,445.0
CUST-8380,34,Male,Dallas,South,Consumer Premium,CMP-104,Summer Fashion Retargeting,2024-08-08,Google Ads,Retargeting,Home & Living,Adjustable Standing Desk,85282,3135,349.0,53,1438.74,24437.24,27.15,461.08
CUST-8001,32,Male,Boston,North East,SMB,CMP-109,Email Newsletter Nurture,2024-05-04,Google Ads,Lead Generation,Home & Living,Ergonomic Executive Chair,27873,1091,283.0,37,491.13,11881.07,13.27,321.11
CUST-1296,52,Male,Minneapolis,Midwest,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-07-24,Display,Product Launch,Electronics,4K UltraHD Streamer Box,80657,1133,114.0,7,1314.52,917.14,187.79,131.02
CUST-7042,29,Female,Miami,South,SMB,CMP-107,Cyber November Mega Sale,2024-07-01,Facebook,Seasonal Sale,Home & Living,Adjustable Standing Desk,25231,625,50.0,4,402.29,1895.56,100.57,473.89
CUST-8773,30,Male,San Francisco,West,B2B Enterprise,CMP-105,SmartHome Hub Launch,2025-01-27,Google Ads,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,9357,495,60.0,8,185.75,3755.92,23.22,469.49
CUST-8981,28,Female,Detroit,Midwest,Consumer Premium,CMP-110,Display Banner Remarketing,2024-11-09,Facebook,Retargeting,Home & Living,Ergonomic Executive Chair,17442,555,70.0,9,411.77,2515.32,45.75,279.48
