Record_ID,Customer_ID,Campaign_ID,Product_ID,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,CTR,Conversion_Rate,Cost_Per_Acquisition,ROI
192,CUST-1481,CMP-104,PRD-07,128736,4010,455,54,2369.13,22102.74,3.114901814566244,11.868131868131867,43.87277777777778,832.9475377037139
193,CUST-7307,CMP-111,PRD-01,96600,2915,289,36,2056.68,4197.6,3.0175983436853,12.45674740484429,57.129999999999995,104.09592158235606
194,CUST-2177,CMP-111,PRD-03,49314,1511,155,21,794.15,10930.71,3.064038609725433,13.548387096774196,37.81666666666666,1276.4037020713972
195,CUST-5867,CMP-114,PRD-05,16259,520,104,27,293.53,8619.48,3.1982286733501444,25.961538461538463,10.87148148148148,2836.490307634654
196,CUST-4518,CMP-110,PRD-05,15496,803,79,10,281.3,2760.4,5.181982447083118,12.658227848101266,28.130000000000003,881.3011020263064
197,CUST-6485,CMP-108,PRD-06,41918,1079,114,13,996.06,16551.21,2.574073190514815,11.403508771929824,76.61999999999999,1561.6679718089272
198,CUST-2361,CMP-108,PRD-02,8131,122,11,1,90.81,80.87,1.5004304513589963,9.090909090909092,90.81,-10.945931064860694
199,CUST-7665,CMP-102,PRD-04,62298,2132,157,20,870.61,2848.2,3.4222607467334423,12.738853503184714,43.5305,227.14992935987408
200,CUST-2827,CMP-113,PRD-02,49132,2592,315,14,1135.84,1330.42,5.275584140682243,4.444444444444445,81.13142857142857,17.130933934356968
201,CUST-4378,CMP-102,PRD-04,98379,5261,655,116,2238.02,18622.64,5.347685989896218,17.709923664122137,19.293275862068967,732.1033770922511
202,CUST-8857,CMP-110,PRD-02,38223,1795,196,26,833.06,2091.96,4.696125369541899,13.26530612244898,32.04076923076923,151.11756656183232
203,CUST-7256,CMP-112,PRD-02,60126,1646,143,21,907.77,1842.54,2.7375844060805643,14.685314685314685,43.22714285714286,102.97432168941472
204,CUST-2909,CMP-102,PRD-07,89926,4325,517,82,1087.13,39293.58,4.809510041589752,15.860735009671178,13.25768292682927,3514.4324965735473
205,CUST-3134,CMP-106,PRD-08,78111,4207,492,98,1866.8,17665.48,5.385925157788276,19.91869918699187,19.048979591836734,846.2974073280479
206,CUST-2906,CMP-103,PRD-02,220350,3365,726,85,8882.78144999993,7752.0,1.527115951894713,11.707988980716253,104.50331117646977,-12.730037954496092
207,CUST-4986,CMP-111,PRD-04,11327,327,32,3,116.31,484.83,2.8869073894235013,9.375,38.77,316.8429197833376
208,CUST-6683,CMP-111,PRD-03,231050,6389,802,75,2435.79,39263.25,2.7652023371564596,9.351620947630924,32.477199999999996,1511.93083147562
209,CUST-1853,CMP-112,PRD-07,44772,2142,192,23,927.74,9838.71,4.784240150093809,11.979166666666668,40.33652173913043,960.50294263479
210,CUST-8166,CMP-108,PRD-06,85988,4104,438,56,1518.15,65346.4,4.7727589896264595,12.785388127853881,27.10982142857143,4204.344103020123
211,CUST-2393,CMP-111,PRD-05,89920,3220,351,41,748.31,11273.77,3.580960854092527,11.68091168091168,18.251463414634145,1406.5641244938597
212,CUST-2694,CMP-108,PRD-07,220785,9990,750,128,2345.2,60727.04,4.524763910591752,17.066666666666666,18.321875,2489.4183864915576
213,CUST-5937,CMP-104,PRD-05,7751,242,23,2,172.91,556.76,3.122177783511805,8.695652173913043,86.455,221.9941009773871
214,CUST-7840,CMP-111,PRD-07,119107,5696,638,112,1654.99,51780.96,4.782254611399834,17.55485893416928,14.776696428571428,3028.777817388625
215,CUST-3088,CMP-106,PRD-04,10702,292,28,3,249.21,435.36,2.7284619697252848,10.714285714285714,83.07000000000001,74.69603948477189
216,CUST-7077,CMP-109,PRD-05,94314,3797,709,119,2268.77,37592.1,4.025913438089785,16.784203102961918,19.06529411764706,1556.9374595044894
217,CUST-2146,CMP-108,PRD-07,35305,1315,150,24,770.89,10680.0,3.724684888825945,16.0,32.120416666666664,1285.4116670342073
218,CUST-8380,CMP-104,PRD-07,85282,3135,349,53,1438.74,24437.24,3.6760394925072113,15.18624641833811,27.146037735849056,1598.5167577185593
219,CUST-8001,CMP-109,PRD-05,27873,1091,283,37,491.13,11881.07,3.914182183475048,13.074204946996467,13.273783783783784,2319.129354753324
220,CUST-1296,CMP-105,PRD-01,80657,1133,114,7,1314.52,917.14,1.4047137880159193,6.140350877192982,187.78857142857143,-30.230045948330954
221,CUST-7042,CMP-107,PRD-07,25231,625,50,4,402.29,1895.56,2.4771114898339346,8.0,100.5725,371.1924233761714
222,CUST-8773,CMP-105,PRD-03,9357,495,60,8,185.75,3755.92,5.290157101635139,13.333333333333334,23.21875,1922.0296096904442
223,CUST-8981,CMP-110,PRD-05,17442,555,70,9,411.77,2515.32,3.1819745442036464,12.857142857142856,45.75222222222222,510.8555747140395
224,CUST-6560,CMP-113,PRD-05,285167,8939,1075,28,6684.73,8094.8,3.134654430561741,2.604651162790698,238.74035714285714,21.09389608854809
225,CUST-5271,CMP-102,PRD-05,94175,1524,149,13,1328.22,3562.65,1.6182638704539423,8.724832214765101,102.17076923076924,168.2274020870037
226,CUST-8664,CMP-104,PRD-04,85625,3516,344,61,993.33,9656.91,4.106277372262774,17.732558139534884,16.28409836065574,872.1754099845972
227,CUST-6144,CMP-110,PRD-05,33196,2087,270,53,436.34,16900.11,6.286902036389927,19.62962962962963,8.232830188679245,3773.1516707154974
228,CUST-8833,CMP-106,PRD-05,97229,1364,175,13,1988.4,3733.86,1.4028736282384884,7.428571428571429,152.95384615384617,87.78213639106819
229,CUST-9597,CMP-112,PRD-02,28987,1276,151,23,690.49,2201.79,4.401973298375133,15.2317880794702,30.02130434782609,218.87355356341146
230,CUST-4090,CMP-102,PRD-07,29239,508,65,6,373.99,2804.34,1.7374055200246246,9.230769230769232,62.33166666666667,649.8435787053131
231,CUST-9712,CMP-106,PRD-07,109146,3075,285,42,1378.9,19986.96,2.817327249738882,14.736842105263156,32.83095238095238,1349.4858220320543
232,CUST-2107,CMP-113,PRD-07,359742,15345,1314,58,5630.37,23936.02,4.265556982504128,4.41400304414003,97.0753448275862,325.1233933116296
233,CUST-4848,CMP-105,PRD-05,57044,938,69,6,1336.52,1662.24,1.6443447163593017,8.695652173913043,222.75333333333333,24.370753898183345
234,CUST-9565,CMP-106,PRD-02,161159,7654,754,142,2289.28,12359.68,4.749346918260848,18.83289124668435,16.12169014084507,439.8937657254682
235,CUST-8668,CMP-103,PRD-05,88581,3892,606,90,1874.08,24776.1,4.393718743297096,14.85148514851485,20.82311111111111,1222.0406812942883
236,CUST-8773,CMP-105,PRD-01,13212,361,32,4,271.55,493.04,2.7323645171056614,12.5,67.8875,81.5650893021543
237,CUST-5959,CMP-105,PRD-03,77052,1944,142,17,1631.73,8330.0,2.5229714997663915,11.971830985915492,95.98411764705882,410.5011245733056
238,CUST-7290,CMP-106,PRD-04,177801,2329,296,22,3218.07,3382.06,1.309891395436471,7.4324324324324325,146.2759090909091,5.0959115246094635
239,CUST-3139,CMP-105,PRD-01,13649,333,24,2,340.05,238.46,2.4397391750311375,8.333333333333332,170.025,-29.875018379650054
240,CUST-9131,CMP-109,PRD-05,174423,3228,794,65,1469.59,19066.45,1.8506733630312515,8.18639798488665,22.609076923076923,1197.3992746276174
241,CUST-8349,CMP-102,PRD-04,25387,862,110,14,607.92,2219.98,3.3954386103123646,12.727272727272727,43.42285714285714,265.1763389919726
242,CUST-3377,CMP-108,PRD-07,85517,2099,263,27,1894.84,12652.74,2.454482734427073,10.26615969581749,70.17925925925925,567.7471448776678
243,CUST-7498,CMP-112,PRD-07,122870,4078,410,43,1884.93,19070.07,3.318954993082119,10.487804878048781,43.83558139534884,911.7123712816922
244,CUST-7584,CMP-109,PRD-05,55689,2394,382,51,1181.67,16504.62,4.298874104401229,13.350785340314136,23.17,1296.7198964177815
245,CUST-9210,CMP-105,PRD-03,37472,1580,204,30,898.55,14009.4,4.216481639624252,14.705882352941178,29.951666666666664,1459.1119025095988
246,CUST-4857,CMP-112,PRD-04,68210,3635,379,60,1666.98,8469.0,5.329130626007917,15.8311345646438,27.783,408.0444876363244
247,CUST-3687,CMP-114,PRD-04,172150,5566,1246,314,1583.17,44798.38,3.2332268370607027,25.20064205457464,5.041942675159236,2729.6632705268544
248,CUST-3010,CMP-113,PRD-05,46087,1339,141,3,911.11,904.74,2.9053746175711157,2.127659574468085,303.7033333333333,-0.6991471940819445
249,CUST-4938,CMP-105,PRD-08,92847,4039,382,65,2255.65,12752.35,4.350167479832413,17.015706806282722,34.70230769230769,465.35145080132116
250,CUST-7139,CMP-103,PRD-03,166579,8935,1763,267,3523.18,124395.3,5.363821370040641,15.144639818491209,13.195430711610486,3430.767658762823
251,CUST-6101,CMP-105,PRD-03,53903,1218,128,11,855.04,5532.01,2.25961449269985,8.59375,77.7309090909091,546.98844498503
252,CUST-4048,CMP-109,PRD-02,148558,4932,1126,145,2348.76,11885.65,3.3199154538967948,12.877442273534637,16.198344827586208,406.0393569372775
253,CUST-1094,CMP-111,PRD-05,87170,1802,173,19,749.01,6083.8,2.067224962716531,10.982658959537572,39.421578947368424,712.245497389888
254,CUST-6065,CMP-114,PRD-06,23355,1644,246,173,562.2,200622.04204999993,7.039177906229929,70.32520325203252,3.24971098265896,35585.17290110279
255,CUST-5516,CMP-101,PRD-04,68281,3408,336,59,1507.9,9368.61,4.9911395556597,17.559523809523807,25.55762711864407,521.301810464885
256,CUST-1685,CMP-114,PRD-01,16246,448,72,20,305.22,2833.4,2.7576018712298414,27.77777777777778,15.261000000000001,828.3140030142192
257,CUST-6003,CMP-109,PRD-02,86978,2481,400,47,1657.24,4034.01,2.852445445974844,11.75,35.26042553191489,143.41736863701095
258,CUST-9664,CMP-114,PRD-07,61651,2463,373,122,574.34,52339.22,3.9950690175341843,32.707774798927616,4.707704918032787,9012.933105825818
259,CUST-3690,CMP-113,PRD-04,352792,7085,803,18,8406.54,2867.58,2.0082654935486066,2.2415940224159403,467.03000000000003,-65.88870093998244
260,CUST-5363,CMP-113,PRD-05,425452,18697,2335,88,5373.48,25234.88,4.394620309694161,3.7687366167023555,61.06227272727272,369.61894340352995
261,CUST-8967,CMP-112,PRD-01,31005,602,63,6,515.98,800.94,1.9416223189808095,9.523809523809524,85.99666666666667,55.22694678088299
262,CUST-7603,CMP-111,PRD-01,141095,8589,835,122,1905.67,15448.86,6.087387930118006,14.610778443113773,15.620245901639345,710.6786589493458
263,CUST-9810,CMP-101,PRD-03,138946,6681,565,110,1249.31,53550.2,4.808342809436759,19.469026548672566,11.357363636363635,4186.382082909766
264,CUST-5723,CMP-104,PRD-04,194472,12845,1603,281,3584.42,44083.28,6.605063968077666,17.52963194011229,12.75594306049822,1129.858108145809
265,CUST-6793,CMP-105,PRD-03,91866,2137,235,31,2210.94,14240.47,2.326214268608626,13.191489361702127,71.32064516129033,544.0912010276172
266,CUST-8078,CMP-109,PRD-05,68501,3121,738,123,1136.29,37376.01,4.556137866600488,16.666666666666664,9.238130081300813,3189.302026771335
267,CUST-9019,CMP-110,PRD-01,69503,966,70,5,1102.2,639.1,1.3898680632490683,7.142857142857142,220.44,-42.01596806387226
268,CUST-7717,CMP-114,PRD-02,63976,4417,704,292,1284.17,28341.52,6.9041515568338125,41.47727272727273,4.397842465753425,2106.991286200425
269,CUST-5771,CMP-112,PRD-04,83208,2138,265,34,769.26,4668.2,2.5694644745697532,12.830188679245284,22.62529411764706,506.84293996828114
270,CUST-9107,CMP-110,PRD-02,45061,1446,113,13,991.06,1199.51,3.2089833780874812,11.504424778761061,76.23538461538462,21.033035335902976
271,CUST-2484,CMP-104,PRD-05,72264,3882,429,85,1746.35,23362.25,5.371969445366988,19.813519813519815,20.545294117647057,1237.7759326595472
272,CUST-2402,CMP-108,PRD-02,46652,965,92,10,1132.91,920.3,2.0685072451341853,10.869565217391305,113.29100000000001,-18.766715802667477
273,CUST-6781,CMP-113,PRD-06,121816,5934,439,19,2342.84,24203.91,4.871281276679582,4.328018223234624,123.30736842105264,933.1012787898449
274,CUST-3068,CMP-113,PRD-05,580755,26766,2252,98,6228.75,27648.74,4.608828163339101,4.351687388987567,63.558673469387756,343.88906281356617
275,CUST-4228,CMP-101,PRD-04,87219,4264,639,76,1536.26,12363.68,4.888843027322029,11.89358372456964,20.213947368421053,704.7908557145275
276,CUST-3663,CMP-111,PRD-04,129895,8029,1022,139,2314.03,20805.52,6.181146310481543,13.60078277886497,16.64769784172662,799.1032959814696
277,CUST-1343,CMP-106,PRD-03,5004,225,21,2,101.05,964.84,4.496402877697841,9.523809523809524,50.525,854.8144482929243
278,CUST-7965,CMP-101,PRD-04,23967,505,36,3,463.54,436.2,2.10706387950098,8.333333333333332,154.51333333333335,-5.898088622341121
279,CUST-2093,CMP-112,PRD-04,129541,5930,598,106,1981.05,15593.66,4.577701268324314,17.725752508361204,18.689150943396225,687.141162514828
280,CUST-1387,CMP-112,PRD-03,40397,1787,186,29,695.77,13836.19,4.423595811570166,15.591397849462366,23.99206896551724,1888.6154907512541
281,CUST-7766,CMP-109,PRD-03,61643,2046,448,59,959.42,28032.67,3.3191116590691565,13.169642857142858,16.26135593220339,2821.835067019658
282,CUST-9229,CMP-104,PRD-04,5815,264,32,6,143.2,805.02,4.539982803095443,18.75,23.866666666666664,462.1648044692737
283,CUST-4131,CMP-114,PRD-03,5175,262,60,22,68.31,11550.22,5.062801932367149,36.666666666666664,3.105,16808.5346215781
284,CUST-8850,CMP-103,PRD-02,232379,6584,1345,161,2069.09,15217.72,2.833302492910289,11.970260223048328,12.851490683229814,635.4788820205983
285,CUST-5685,CMP-105,PRD-04,53588,2878,337,66,1151.76,9273.66,5.370605359408823,19.584569732937684,17.45090909090909,705.1729526984789
286,CUST-3792,CMP-111,PRD-04,108634,4554,474,68,1531.38,9936.16,4.192057735147375,14.345991561181433,22.52029411764706,548.8369966957906
287,CUST-3579,CMP-108,PRD-08,118574,8110,583,86,2298.4,17059.82,6.839610707237674,14.751286449399656,26.72558139534884,642.2476505395057
288,CUST-9651,CMP-102,PRD-04,55188,3275,333,45,1307.05,7241.85,5.934261071247373,13.513513513513514,29.045555555555556,454.06067097662674
289,CUST-4750,CMP-106,PRD-03,243846,7171,720,75,2267.04,39338.25,2.9407904989214506,10.416666666666668,30.2272,1635.22522760957
290,CUST-9296,CMP-103,PRD-03,63299,2316,351,44,833.01,23072.28,3.658825573863726,12.535612535612536,18.932045454545456,2669.748262325783
291,CUST-7620,CMP-114,PRD-02,42626,736,110,22,536.29,1895.3,1.726645709191573,20.0,24.37681818181818,253.40953588543513
292,CUST-7858,CMP-111,PRD-04,63440,3347,356,57,1452.72,8210.28,5.2758511979823455,16.01123595505618,25.486315789473686,465.1660333718818
293,CUST-2797,CMP-110,PRD-05,45434,1512,150,14,662.06,3964.24,3.327904212704142,9.333333333333334,47.29,498.7735250581519
294,CUST-2404,CMP-105,PRD-05,68479,2028,166,15,1516.99,4535.4,2.961491844215015,9.036144578313253,101.13266666666667,198.97362540293605
295,CUST-2528,CMP-108,PRD-04,32969,1247,143,20,391.48,3042.2,3.7823409869877764,13.986013986013987,19.574,677.1022785327475
296,CUST-9301,CMP-104,PRD-02,7170,272,33,4,143.98,326.92,3.793584379358438,12.121212121212121,35.995,127.05931379358246
297,CUST-1384,CMP-105,PRD-03,76622,1607,168,18,1589.8,9443.88,2.0973088669050663,10.714285714285714,88.32222222222222,494.0294376651151
298,CUST-3963,CMP-102,PRD-07,171362,4110,490,49,2187.13,23846.34,2.398431390856783,10.0,44.63530612244898,990.302816933607
299,CUST-4493,CMP-105,PRD-05,70457,1052,136,13,1212.07,3657.81,1.4931092723221255,9.558823529411764,93.23615384615384,201.7820752926811
300,CUST-9607,CMP-114,PRD-02,101910,2786,607,139,832.73,11928.98,2.733784712000785,22.899505766062603,5.990863309352518,1332.5147406722467
301,CUST-7528,CMP-109,PRD-03,47245,2457,435,81,602.17,41493.87,5.20055032278548,18.620689655172416,7.434197530864197,6790.7235498281225
302,CUST-7905,CMP-103,PRD-04,106852,5591,871,135,2146.14,20513.25,5.232471081495901,15.49942594718714,15.897333333333332,855.8206827140822
303,CUST-8597,CMP-107,PRD-04,32150,1410,178,25,759.68,4061.5,4.385692068429238,14.04494382022472,30.387199999999996,434.63300336983997
304,CUST-1255,CMP-112,PRD-04,140090,3966,515,66,2241.17,9562.08,2.8310371903776144,12.815533980582524,33.957121212121216,326.655720003391
305,CUST-8903,CMP-114,PRD-04,94057,3536,535,131,1042.81,18692.39,3.7594224778591707,24.485981308411215,7.960381679389313,1692.5019898159778
306,CUST-1745,CMP-106,PRD-04,85926,2666,192,19,1896.81,2851.71,3.102669739077811,9.895833333333332,99.83210526315789,50.34241700539327
307,CUST-1470,CMP-112,PRD-07,304616,7519,779,105,3417.38,51041.55,2.468353599285658,13.478818998716303,32.54647619047619,1393.587192527609
308,CUST-6869,CMP-101,PRD-07,59470,2635,285,49,1352.13,22738.94,4.430805448125105,17.192982456140353,27.59448979591837,1581.7125572245268
309,CUST-8963,CMP-113,PRD-04,273173,8787,782,23,3580.41,3590.76,3.2166429332327864,2.941176470588235,155.67,0.28907303912122817
310,CUST-1658,CMP-101,PRD-02,118850,6084,471,90,1606.08,7902.0,5.119057635675221,19.10828025477707,17.845333333333333,392.00537955768084
311,CUST-8589,CMP-101,PRD-05,151242,6217,726,107,1630.63,35151.64,4.110630644926673,14.738292011019283,15.239532710280375,2055.709143091934
312,CUST-9944,CMP-112,PRD-07,94674,3113,466,50,2223.88,24396.0,3.2881255677377106,10.72961373390558,44.4776,997.0016367789627
313,CUST-5373,CMP-110,PRD-07,69421,2050,307,21,844.73,9132.27,2.9529969317641633,6.840390879478828,40.2252380952381,981.0874480603271
314,CUST-9169,CMP-111,PRD-07,119619,7446,641,123,1321.26,60180.21,6.224763624507813,19.18876755070203,10.741951219512195,4454.759093592479
315,CUST-2350,CMP-108,PRD-02,116213,6285,473,78,1640.07,7615.92,5.408172923855335,16.49048625792812,21.02653846153846,364.36554537306336
316,CUST-6258,CMP-109,PRD-05,34350,1526,297,54,698.45,17113.14,4.442503639010189,18.181818181818183,12.93425925925926,2350.159639201088
317,CUST-1813,CMP-103,PRD-03,57159,1915,315,41,506.81,18872.71,3.3503035392501617,13.015873015873018,12.361219512195122,3623.823523608453
318,CUST-1491,CMP-102,PRD-08,92378,3766,279,46,1654.61,9310.4,4.076728225335036,16.48745519713262,35.96978260869565,462.69453224626955
319,CUST-5309,CMP-101,PRD-01,62709,2774,231,35,1230.43,4856.25,4.423607456664913,15.151515151515152,35.155142857142856,294.6790959258145
320,CUST-8399,CMP-112,PRD-08,31909,1050,77,9,628.42,1734.3,3.2906076655489045,11.688311688311687,69.82444444444444,175.9778492091277
321,CUST-4469,CMP-107,PRD-07,57773,1425,159,15,866.35,7355.1,2.466550118567497,9.433962264150944,57.75666666666667,748.975587233797
322,CUST-3098,CMP-107,PRD-03,179680,5659,459,50,2383.88,24143.0,3.1494879786286734,10.893246187363834,47.677600000000005,912.7607094316827
323,CUST-3535,CMP-109,PRD-01,48722,966,144,12,1139.58,1418.52,1.9826772299987687,8.333333333333332,94.96499999999999,24.477439056494504
324,CUST-4821,CMP-111,PRD-03,162241,6863,841,136,2211.89,71342.88,4.230126786693869,16.171224732461358,16.263897058823527,3125.4262192061997
325,CUST-9654,CMP-108,PRD-03,31347,819,97,13,588.32,6133.01,2.6126902095894344,13.402061855670103,45.25538461538462,942.4615855316836
326,CUST-7397,CMP-111,PRD-01,94719,1885,152,18,1160.14,2159.64,1.9900970238283764,11.842105263157894,64.45222222222223,86.15339527987999
327,CUST-3762,CMP-109,PRD-07,83354,2106,309,39,2063.77,17971.98,2.526573409794371,12.62135922330097,52.91717948717949,770.8325055602126
328,CUST-2993,CMP-101,PRD-04,82733,1628,143,12,1128.22,1697.52,1.967775857275815,8.391608391608392,94.01833333333333,50.46001666341671
329,CUST-9538,CMP-111,PRD-03,78898,1327,112,9,1371.56,4818.6,1.681918426322594,8.035714285714286,152.39555555555555,251.32258158593137
330,CUST-8588,CMP-105,PRD-07,78036,3924,462,70,1720.68,32981.2,5.02844840842688,15.151515151515152,24.581142857142858,1816.753841504521
331,CUST-5153,CMP-104,PRD-07,72627,1284,130,11,1186.41,5241.83,1.7679375438886364,8.461538461538462,107.85545454545455,341.82280998980116
332,CUST-5406,CMP-104,PRD-07,75181,3212,331,42,1450.98,19947.48,4.272356047405594,12.688821752265861,34.54714285714286,1274.7591283132779
333,CUST-5433,CMP-110,PRD-07,62862,3010,242,41,522.22,19351.18,4.788266361235722,16.94214876033058,12.737073170731708,3605.5608747271262
334,CUST-9385,CMP-104,PRD-03,21898,1021,76,12,406.44,5582.04,4.662526258105763,15.789473684210526,33.87,1273.3982875701213
335,CUST-5113,CMP-111,PRD-03,46815,1980,171,29,1008.73,14435.91,4.229413649471323,16.95906432748538,34.783793103448275,1331.09751866208
336,CUST-9553,CMP-101,PRD-04,186307,8912,1092,179,2214.81,24728.85,4.783502498564197,16.39194139194139,12.373240223463688,1016.5224105002235
337,CUST-1036,CMP-108,PRD-08,34985,1719,151,23,854.59,4667.62,4.91353437187366,15.2317880794702,37.15608695652174,446.18237985466715
