Customer_ID,Customer_Age,Gender,City,Region,Customer_Segment,Campaign_ID,Campaign_Name,Campaign_Date,Channel,Campaign_Type,Product_Category,Product,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,Customer_Acquisition_Cost,Order_Value,Year_Month,CTR,Conversion_Rate,Cost_Per_Click,Cost_Per_Lead,Cost_Per_Acquisition,Revenue_Per_Conversion,ROI,Age_Group
CUST-8769,34,Female,Seattle,West,Consumer Budget,CMP-102,Spring Tech Blowout,2024-12-19,Facebook,Seasonal Sale,Fitness,UltraFit Smartwatch 5,112486,3614,454,56,1560.26,8880.48,27.86,158.58,2024-12,3.2128442650640974,12.334801762114537,0.431726618705036,3.436696035242291,27.861785714285713,158.57999999999998,469.166677348647,26-35
CUST-1957,31,Female,Miami,South,Consumer Budget,CMP-101,Q1 Brand Refresh,2024-09-11,Instagram,Brand Awareness,Fitness,UltraFit Smartwatch 5,37652,1081,132,19,935.72,3010.74,49.25,158.46,2024-09,2.8710294273876555,14.393939393939394,0.8656059204440333,7.088787878787879,49.24842105263158,158.45999999999998,221.7565083572008,26-35
CUST-4036,31,Male,Atlanta,South,SMB,CMP-112,VIP Customer Loyalty Drive,2024-11-15,YouTube,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,232120,4553,414,41,2367.33,18923.96,57.74,461.56,2024-11,1.961485438566259,9.903381642512077,0.5199494838567977,5.718188405797101,57.73975609756097,461.56,699.3798921147453,26-35
CUST-8837,56,Other,Miami,South,B2B Enterprise,CMP-104,Summer Fashion Retargeting,2024-11-20,Facebook,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,260898,6033,618,57,3092.84,29691.87,54.26,520.91,2024-11,2.3123979486236,9.223300970873787,0.5126537377755678,5.004595469255664,54.260350877192984,520.91,860.0195936420894,51-65
CUST-5786,40,Female,Boston,North East,SMB,CMP-103,Enterprise SaaS LeadGen,2024-10-29,Facebook,Lead Generation,Home & Living,Ergonomic Executive Chair,50005,1182,234,21,607.88,5665.59,28.95,269.79,2024-10,2.3637636236376363,8.974358974358974,0.5142808798646362,2.597777777777778,28.946666666666665,269.79,832.0244127130355,36-50
CUST-1238,35,Female,Philadelphia,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-03-13,Email,Product Launch,Electronics,4K UltraHD Streamer Box,166993,8368,614,117,2252.51,15789.15,19.25,134.95,2024-03,5.010988484547257,19.055374592833875,0.26918140535372853,3.668583061889251,19.252222222222223,134.95,600.958042361632,26-35
CUST-7573,32,Female,Chicago,Midwest,Consumer Premium,CMP-107,Cyber November Mega Sale,2025-04-23,YouTube,Seasonal Sale,Home & Living,Ergonomic Executive Chair,43220,736,72,7,984.86,2212.56,140.69,316.08,2025-04,1.7029153169828781,9.722222222222223,1.338125,13.678611111111111,140.6942857142857,316.08,124.65731169912473,26-35
CUST-6529,37,Female,San Francisco,West,SMB,CMP-108,Holiday Gift Extravaganza,2025-02-03,YouTube,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,112684,2017,149,14,1465.81,6927.62,104.7,494.83,2025-02,1.789961307727805,9.395973154362416,0.7267278135845314,9.83765100671141,104.70071428571428,494.83,372.61377668319903,36-50
CUST-9010,54,Female,Philadelphia,North East,Consumer Premium,CMP-107,Cyber November Mega Sale,2025-05-20,Facebook,Seasonal Sale,Fitness,UltraFit Smartwatch 5,48313,1367,145,13,1032.45,1925.95,79.42,148.15,2025-05,2.829466189224432,8.96551724137931,0.7552670080468179,7.120344827586207,79.41923076923078,148.15,86.54172114872391,51-65
CUST-5038,48,Female,Atlanta,South,Consumer Budget,CMP-105,SmartHome Hub Launch,2025-05-16,Search,Product Launch,Electronics,4K UltraHD Streamer Box,120757,6253,609,108,2231.16,13991.4,20.66,129.55,2025-05,5.178167725266444,17.733990147783253,0.35681432912202143,3.6636453201970443,20.65888888888889,129.54999999999998,527.0908406389502,36-50
CUST-5918,33,Female,New York,North East,Consumer Budget,CMP-110,Display Banner Remarketing,2024-10-16,Display,Retargeting,Electronics,4K UltraHD Streamer Box,116875,1252,125,6,2078.63,772.26,346.44,128.71,2024-10,1.071229946524064,4.8,1.6602476038338658,16.62904,346.43833333333333,128.71,-62.84764484299755,26-35
CUST-2993,47,Male,Los Angeles,West,Consumer Premium,CMP-102,Spring Tech Blowout,2024-06-24,Instagram,Seasonal Sale,Fitness,UltraFit Smartwatch 5,24520,648,78,8,380.53,1185.12,47.57,148.14,2024-06,2.6427406199021206,10.256410256410255,0.5872376543209876,4.878589743589743,47.56625,148.14,211.43930833311435,36-50
CUST-3526,18,Male,Chicago,Midwest,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-01-07,Google Ads,Lead Generation,Fitness,UltraFit Smartwatch 5,109228,4710,1084,139,1474.85,21330.94,10.61,153.46,2024-01,4.312081151353133,12.822878228782288,0.3131316348195329,1.3605627306273063,10.610431654676258,153.45999999999998,1346.3125063565788,18-25
CUST-3532,35,Male,Chicago,Midwest,B2B Enterprise,CMP-105,SmartHome Hub Launch,2024-02-20,Facebook,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,71498,1642,156,21,1540.85,9684.15,73.37,461.15,2024-02,2.296567736160452,13.461538461538462,0.9383982947624847,9.877243589743589,73.37380952380951,461.15,528.494013044748,26-35
CUST-8285,23,Female,New York,North East,Consumer Budget,CMP-106,Fall Hardware Promo,2024-10-05,Search,Seasonal Sale,Fitness,UltraFit Smartwatch 5,53453,2277,221,37,972.81,5749.8,26.29,155.4,2024-10,4.259817035526537,16.7420814479638,0.4272332015810276,4.40185520361991,26.29216216216216,155.4,491.05066765349864,18-25
CUST-8227,47,Female,Seattle,West,Consumer Premium,CMP-106,Fall Hardware Promo,2024-10-31,Email,Seasonal Sale,Home & Living,Adjustable Standing Desk,60686,2994,386,72,1094.69,34789.68,15.2,483.19,2024-10,4.933592591371981,18.65284974093264,0.3656279225116901,2.8359844559585494,15.204027777777778,483.19,3078.0394449570194,36-50
CUST-9787,27,Male,Boston,North East,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-08-07,Email,Lead Generation,Apparel,Premium Designer Denim Jacket,73485,5210,1302,195,1082.5,18330.0,5.55,94.0,2024-08,7.089882288902497,14.976958525345621,0.20777351247600767,0.8314132104454686,5.551282051282051,94.0,1593.3025404157045,26-35
CUST-1464,42,Male,Minneapolis,Midwest,Consumer Budget,CMP-102,Spring Tech Blowout,2024-05-31,Display,Seasonal Sale,Fitness,UltraFit Smartwatch 5,21012,235,28,1,328.87,140.39,328.87,140.39,2024-05,1.1184085284599277,3.571428571428571,1.3994468085106384,11.745357142857143,328.87,140.39,-57.311399641195614,36-50
CUST-7352,18,Male,Chicago,Midwest,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-01-15,Google Ads,Lead Generation,Home & Living,Adjustable Standing Desk,33387,1570,249,94,774.35,41757.62,8.24,444.23,2024-01,4.702429089166442,37.75100401606426,0.49321656050955415,3.109839357429719,8.23776595744681,444.23,5292.602828178472,18-25
CUST-1195,32,Female,San Francisco,West,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2024-08-26,Instagram,Lead Generation,Electronics,Smart noise-canceling Headphones,33089,992,168,41,780.6,8930.21,19.04,217.81,2024-08,2.9979751579074616,24.404761904761905,0.7868951612903226,4.646428571428571,19.039024390243902,217.80999999999997,1044.0187035613628,26-35
CUST-2436,18,Male,Minneapolis,Midwest,Consumer Premium,CMP-106,Fall Hardware Promo,2025-02-09,Facebook,Seasonal Sale,Electronics,Smart noise-canceling Headphones,72044,2128,200,18,1232.18,3888.72,68.45,216.04,2025-02,2.9537504858142247,9.0,0.579031954887218,6.160900000000001,68.45444444444445,216.04,215.59674722848933,18-25
CUST-5247,53,Female,Minneapolis,Midwest,B2B Enterprise,CMP-111,Influencer Video Push,2024-03-18,Search,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,118656,5673,563,100,2287.99,53024.0,22.88,530.24,2024-03,4.7810477346278315,17.761989342806395,0.4033121805041424,4.06392539964476,22.8799,530.24,2217.4926463839442,51-65
CUST-2380,38,Male,San Francisco,West,SMB,CMP-109,Email Newsletter Nurture,2024-12-07,YouTube,Lead Generation,Home & Living,Ergonomic Executive Chair,318356,5864,1195,113,3234.65,33168.89,28.63,293.53,2024-12,1.8419630853509907,9.456066945606695,0.5516115279672579,2.7068200836820084,28.625221238938053,293.53,925.4243890374537,36-50
CUST-5600,28,Male,Dallas,South,B2B Enterprise,CMP-104,Summer Fashion Retargeting,2025-04-12,Referral,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,82848,4286,419,84,1702.83,39717.72,20.27,472.83,2025-04,5.173329470838162,20.047732696897373,0.39730051329911337,4.064033412887828,20.271785714285713,472.83000000000004,2232.453621324501,26-35
CUST-9856,18,Female,New York,North East,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-05-10,Instagram,Lead Generation,Fitness,UltraFit Smartwatch 5,192680,5351,1078,127,2021.41,17688.56,15.92,139.28,2024-05,2.7771434502802577,11.781076066790352,0.37776303494673896,1.875148423005566,15.916614173228346,139.28,775.0604775874266,18-25
CUST-1435,65,Female,Los Angeles,West,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-08-14,Instagram,Retargeting,Fitness,UltraFit Smartwatch 5,164493,4504,448,58,1714.28,9479.52,29.56,163.44,2024-08,2.7381104363103597,12.946428571428573,0.38061278863232684,3.826517857142857,29.55655172413793,163.44,452.97384324614416,51-65
CUST-2749,50,Non-Binary,Los Angeles,West,Consumer Premium,CMP-109,Email Newsletter Nurture,2025-01-16,Facebook,Lead Generation,Home & Living,Adjustable Standing Desk,48614,1232,203,19,621.54,8989.66,32.71,473.14,2025-01,2.5342493931789196,9.35960591133005,0.5044967532467532,3.061773399014778,32.71263157894737,473.14,1346.3526080380989,36-50
CUST-7726,44,Female,Los Angeles,West,Consumer Premium,CMP-101,Q1 Brand Refresh,2024-03-22,Search,Brand Awareness,Home & Living,Ergonomic Executive Chair,49276,2365,288,49,1183.57,15527.12,24.15,316.88,2024-03,4.799496712395487,17.01388888888889,0.5004524312896406,4.109618055555555,24.154489795918366,316.88,1211.8886081938542,36-50
CUST-3412,47,Male,Seattle,West,B2B Enterprise,CMP-101,Q1 Brand Refresh,2024-07-06,Search,Brand Awareness,Software/SaaS,CyberSecurity Enterprise Suite,35802,2026,220,30,615.52,33797.7,20.52,1126.59,2024-07,5.65890173733311,13.636363636363635,0.30381046396841066,2.7978181818181818,20.517333333333333,1126.59,5390.9182479854435,36-50
CUST-6424,45,Female,San Francisco,West,B2B Enterprise,CMP-113,High-Spend Experimental Push,2025-03-10,Instagram,Brand Awareness,Software/SaaS,CyberSecurity Enterprise Suite,168617,5602,576,19,3601.36,23591.16,189.55,1241.64,2025-03,3.3223221857819794,3.298611111111111,0.6428704034273474,6.252361111111111,189.54526315789474,1241.64,555.062531932381,36-50
CUST-9144,18,Non-Binary,Chicago,Midwest,SMB,CMP-108,Holiday Gift Extravaganza,2024-07-06,Google Ads,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,83918,3638,426,63,1397.14,30215.43,22.18,479.61,2024-07,4.335184346624085,14.788732394366196,0.3840406816932381,3.2796713615023476,22.1768253968254,479.61,2062.6630115808007,18-25
CUST-2164,25,Male,Dallas,South,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-09-21,Instagram,Retargeting,Apparel,Premium Designer Denim Jacket,51439,1711,166,21,984.4,1934.52,46.88,92.12,2024-09,3.326269950815529,12.650602409638553,0.5753360607831677,5.930120481927711,46.87619047619047,92.12,96.51767574156848,18-25
CUST-3856,33,Male,Minneapolis,Midwest,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2025-01-31,Google Ads,Lead Generation,Electronics,Smart noise-canceling Headphones,27616,1484,290,40,606.79,8646.8,15.17,216.17,2025-01,5.37369640787949,13.793103448275861,0.40888814016172503,2.0923793103448274,15.169749999999999,216.17,1325.007004070601,26-35
CUST-1953,43,Female,Minneapolis,Midwest,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2024-08-13,Instagram,Seasonal Sale,Electronics,4K UltraHD Streamer Box,98805,2713,280,42,1538.08,5729.22,36.62,136.41,2024-08,2.74581245888366,15.0,0.5669295982307408,5.493142857142857,36.62095238095238,136.41,272.4916779361282,36-50
CUST-3298,39,Male,Dallas,South,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-10-30,Instagram,Product Launch,Apparel,Premium Designer Denim Jacket,78213,2803,301,37,902.12,3106.89,24.38,83.97,2024-10,3.5838032040709344,12.29235880398671,0.3218408847663218,2.997076411960133,24.381621621621623,83.97,244.398749612025,36-50
CUST-1463,57,Male,Boston,North East,SMB,CMP-101,Q1 Brand Refresh,2024-09-01,Facebook,Brand Awareness,Home & Living,Adjustable Standing Desk,120252,3352,354,32,1747.66,13961.92,54.61,436.31,2024-09,2.7874796261184844,9.03954802259887,0.5213782816229117,4.936892655367232,54.614375,436.31,698.8922330430404,51-65
CUST-9003,46,Female,Dallas,South,Consumer Premium,CMP-106,Fall Hardware Promo,2024-03-22,Google Ads,Seasonal Sale,Home & Living,Adjustable Standing Desk,103129,4786,529,81,1862.75,36140.58,23.0,446.18,2024-03,4.640789690581699,15.311909262759924,0.38920810697868785,3.521266540642722,22.996913580246915,446.18,1840.1733995436857,36-50
CUST-4820,27,Other,Minneapolis,Midwest,Consumer Premium,CMP-101,Q1 Brand Refresh,2024-04-15,Google Ads,Brand Awareness,Home & Living,Ergonomic Executive Chair,160905,6629,994,98,2161.14,27387.08,22.05,279.46,2024-04,4.119822255368074,9.859154929577464,0.32601297329914014,2.174185110663984,22.052448979591837,279.46000000000004,1167.2515431670324,26-35
CUST-1623,35,Male,Atlanta,South,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2025-05-05,Google Ads,Retargeting,Fitness,UltraFit Smartwatch 5,135563,5328,608,83,2180.03,12806.9,26.27,154.3,2025-05,3.9302759602546415,13.651315789473683,0.4091647897897898,3.5855756578947373,26.26542168674699,154.29999999999998,487.4643926918436,26-35
CUST-4109,48,Male,San Francisco,West,B2B Enterprise,CMP-109,Email Newsletter Nurture,2024-05-09,Facebook,Lead Generation,Software/SaaS,CyberSecurity Enterprise Suite,165115,4657,939,112,1572.93,127535.52,14.04,1138.71,2024-05,2.820458468340248,11.92758253461129,0.3377560661369981,1.675111821086262,14.044017857142858,1138.71,8008.149758730522,36-50
CUST-2762,46,Female,Boston,North East,B2B Enterprise,CMP-112,VIP Customer Loyalty Drive,2024-09-04,Search,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,161962,7884,1019,173,2205.43,86868.49,12.75,502.13,2024-09,4.8678084982897225,16.977428851815503,0.2797349061390157,2.164308145240432,12.74815028901734,502.13000000000005,3838.845939340629,36-50
CUST-8556,29,Male,Philadelphia,North East,SMB,CMP-101,Q1 Brand Refresh,2024-08-03,Google Ads,Brand Awareness,Home & Living,Adjustable Standing Desk,138744,6225,786,108,1577.08,44963.64,14.6,416.33,2024-08,4.486680505102923,13.740458015267176,0.2533461847389558,2.0064631043256997,14.602592592592591,416.33,2751.0690643467674,26-35
CUST-3253,36,Female,Boston,North East,Consumer Budget,CMP-109,Email Newsletter Nurture,2025-01-11,Instagram,Lead Generation,Fitness,UltraFit Smartwatch 5,97950,2992,607,81,1587.3,12616.56,19.6,155.76,2025-01,3.0546197039305767,13.344316309719934,0.5305147058823529,2.61499176276771,19.596296296296295,155.76,694.844074844075,36-50
CUST-5871,53,Female,Seattle,West,B2B Enterprise,CMP-110,Display Banner Remarketing,2024-08-26,Instagram,Retargeting,Software/SaaS,CyberSecurity Enterprise Suite,135282,4654,698,81,2461.36,87814.53,30.39,1084.13,2024-08,3.4402211676350145,11.60458452722063,0.5288697894284486,3.526303724928367,30.387160493827164,1084.1299999999999,3467.7239412357394,51-65
CUST-2863,45,Non-Binary,Los Angeles,West,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-09-07,Instagram,Product Launch,Home & Living,Ergonomic Executive Chair,37926,1165,140,16,683.33,4926.4,42.71,307.9,2024-09,3.0717713441965935,11.428571428571429,0.586549356223176,4.880928571428572,42.708125,307.9,620.9401021468396,36-50
CUST-6252,27,Male,San Francisco,West,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-12-12,Display,Lead Generation,Electronics,Smart noise-canceling Headphones,269995,3770,935,60,3472.73,12040.8,57.88,200.68,2024-12,1.396322154113965,6.417112299465241,0.9211485411140583,3.7141497326203208,57.87883333333333,200.67999999999998,246.72433503324473,26-35
CUST-4046,34,Male,Boston,North East,Consumer Premium,CMP-101,Q1 Brand Refresh,2025-04-27,Google Ads,Brand Awareness,Home & Living,Adjustable Standing Desk,150547,6031,704,91,2143.44,44658.25,23.55,490.75,2025-04,4.006057908825815,12.926136363636365,0.3554037473055878,3.044659090909091,23.554285714285715,490.75,1983.4849587578844,26-35
CUST-8807,25,Male,Miami,South,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-01-01,Facebook,Lead Generation,Home & Living,Ergonomic Executive Chair,48375,1311,204,55,639.34,14934.7,11.62,271.54,2024-01,2.710077519379845,26.96078431372549,0.48767353165522503,3.1340196078431375,11.624363636363636,271.54,2235.9558294491194,18-25
CUST-7795,44,Female,Chicago,Midwest,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-01-02,Display,Lead Generation,Home & Living,Adjustable Standing Desk,46393,649,97,8,888.46,3530.08,111.06,441.26,2024-01,1.3989179402064966,8.24742268041237,1.3689676425269646,9.159381443298969,111.0575,441.26,297.32570965490845,36-50
CUST-3179,22,Female,Detroit,Midwest,SMB,CMP-106,Fall Hardware Promo,2024-02-14,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,8997,244,18,2,182.61,630.6,91.31,315.3,2024-02,2.712015116149828,11.11111111111111,0.7484016393442624,10.145000000000001,91.305,315.3,245.32610481353703,18-25
CUST-5503,45,Male,Los Angeles,West,B2B Enterprise,CMP-113,High-Spend Experimental Push,2024-06-18,Facebook,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,146345,4726,365,10,2010.12,4719.4,201.01,471.94,2024-06,3.2293552905804774,2.73972602739726,0.4253322048243758,5.50717808219178,201.012,471.93999999999994,134.78200306449367,36-50
CUST-4175,50,Female,Boston,North East,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-12-02,Instagram,Lead Generation,Home & Living,Ergonomic Executive Chair,179505,6215,1457,432,1754.17,119158.56,4.06,275.83,2024-12,3.4622991003036128,29.64996568291009,0.28224778761061947,1.2039601921757035,4.060578703703704,275.83,6692.874122804516,36-50
CUST-3031,22,Female,Boston,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2025-06-13,Instagram,Product Launch,Apparel,Premium Designer Denim Jacket,65113,2444,313,33,1551.16,2737.68,47.0,82.96,2025-06,3.753474728548831,10.543130990415335,0.6346808510638299,4.955782747603834,47.00484848484849,82.96,76.4924314706413,18-25
CUST-1355,28,Male,Detroit,Midwest,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-12-31,Google Ads,Retargeting,Apparel,Premium Designer Denim Jacket,125010,5778,613,84,2005.51,7197.12,23.88,85.68,2024-12,4.622030237580994,13.70309951060359,0.34709415022499135,3.27163132137031,23.875119047619048,85.67999999999999,258.8673205319345,26-35
CUST-4938,31,Male,Philadelphia,North East,B2B Enterprise,CMP-107,Cyber November Mega Sale,2024-08-28,Search,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,109489,5460,497,95,2488.59,52035.3,26.2,547.74,2024-08,4.986802327174419,19.114688128772634,0.4557857142857143,5.007223340040242,26.195684210526316,547.74,1990.955119163864,26-35
CUST-5951,21,Female,New York,North East,B2B Enterprise,CMP-102,Spring Tech Blowout,2024-07-09,Facebook,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,140119,4634,370,37,2866.21,17188.35,77.47,464.55,2024-07,3.3071888894439723,10.0,0.6185174794993527,7.746513513513514,77.46513513513514,464.54999999999995,499.68913652523713,18-25
CUST-4305,28,Female,Philadelphia,North East,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-08-03,Referral,Lead Generation,Electronics,4K UltraHD Streamer Box,32911,1867,456,72,332.87,10161.36,4.62,141.13,2024-08,5.672875330436632,15.789473684210526,0.1782913765399036,0.7299780701754386,4.623194444444445,141.13,2952.6511851473547,26-35
CUST-1777,21,Male,Atlanta,South,Consumer Premium,CMP-107,Cyber November Mega Sale,2024-08-10,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,65668,2221,278,40,1015.21,12784.0,25.38,319.6,2024-08,3.382164829140525,14.388489208633093,0.4570959027465106,3.651834532374101,25.38025,319.6,1159.2468553304243,18-25
CUST-5033,26,Male,Minneapolis,Midwest,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-03-04,Referral,Product Launch,Home & Living,Adjustable Standing Desk,101967,4885,531,79,2390.14,33165.78,30.25,419.82,2024-03,4.790765639863878,14.87758945386064,0.4892814738996929,4.501205273069679,30.254936708860757,419.82,1287.608257256897,26-35
