Customer_ID,Customer_Age,Age_Group,Gender,City,Region,Customer_Segment
CUST-2955,25,18-25,Male,Philadelphia,North East,Consumer Budget
CUST-7181,44,36-50,Male,San Francisco,West,Consumer Budget
CUST-8003,57,51-65,Male,Detroit,Midwest,SMB
CUST-2310,35,26-35,Female,Atlanta,South,SMB
CUST-6231,49,36-50,Female,Miami,South,Consumer Budget
CUST-3958,30,26-35,Male,Chicago,Midwest,Consumer Premium
CUST-2665,31,26-35,Non-Binary,New York,North East,Consumer Premium
CUST-8307,37,36-50,Male,Seattle,West,SMB
CUST-5888,18,18-25,Male,Atlanta,South,SMB
CUST-7701,48,36-50,Male,Minneapolis,Midwest,Consumer Premium
CUST-8707,61,51-65,Male,Los Angeles,West,Consumer Budget
CUST-1325,25,18-25,Female,Boston,North East,SMB
CUST-1024,18,18-25,Female,Los Angeles,West,SMB
CUST-6400,61,51-65,Male,Los Angeles,West,Consumer Premium
CUST-4921,40,36-50,Male,San Francisco,West,Consumer Budget
CUST-5125,33,26-35,Female,Minneapolis,Midwest,SMB
CUST-6763,53,51-65,Male,Los Angeles,West,SMB
CUST-2458,43,36-50,Male,Atlanta,South,Consumer Premium
CUST-6566,40,36-50,Male,New York,North East,Consumer Budget
CUST-7596,46,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-2953,60,51-65,Male,Chicago,Midwest,B2B Enterprise
CUST-6841,56,51-65,Female,Detroit,Midwest,Consumer Budget
CUST-1982,36,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-9217,25,18-25,Male,Los Angeles,West,SMB
CUST-8490,75,65+,Male,Boston,North East,Consumer Premium
CUST-6977,65,51-65,Male,San Francisco,West,B2B Enterprise
CUST-3381,41,36-50,Male,Los Angeles,West,Consumer Premium
CUST-8876,55,51-65,Male,Chicago,Midwest,SMB
CUST-6986,39,36-50,Female,Seattle,West,SMB
CUST-3342,43,36-50,Female,Seattle,West,B2B Enterprise
CUST-2086,32,26-35,Male,New York,North East,Consumer Budget
CUST-7441,39,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-7973,58,51-65,Female,New York,North East,Consumer Budget
CUST-7628,39,36-50,Male,Miami,South,Consumer Budget
CUST-5158,22,18-25,Female,Boston,North East,SMB
CUST-2529,23,18-25,Female,Atlanta,South,Consumer Budget
CUST-2099,37,36-50,Male,San Francisco,West,Consumer Budget
CUST-7772,30,26-35,Female,San Francisco,West,Consumer Budget
CUST-2750,54,51-65,Non-Binary,New York,North East,B2B Enterprise
CUST-5644,35,26-35,Male,Atlanta,South,SMB
CUST-4871,47,36-50,Male,Los Angeles,West,Consumer Budget
CUST-1824,46,36-50,Male,Philadelphia,North East,SMB
CUST-1492,55,51-65,Male,Minneapolis,Midwest,SMB
CUST-9631,25,18-25,Female,Minneapolis,Midwest,Consumer Premium
CUST-9083,28,26-35,Male,Philadelphia,North East,Consumer Premium
CUST-4844,61,51-65,Female,Detroit,Midwest,SMB
CUST-6674,45,36-50,Male,Los Angeles,West,Consumer Premium
CUST-4649,29,26-35,Other,Chicago,Midwest,SMB
CUST-1726,43,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-1559,18,18-25,Male,Minneapolis,Midwest,Consumer Budget
CUST-2768,45,36-50,Male,New York,North East,Consumer Budget
CUST-4762,20,18-25,Female,Los Angeles,West,Consumer Premium
CUST-2030,42,36-50,Female,New York,North East,Consumer Budget
CUST-5466,34,26-35,Male,Philadelphia,North East,Consumer Budget
CUST-7233,28,26-35,Female,Atlanta,South,SMB
CUST-6697,30,26-35,Male,Los Angeles,West,SMB
CUST-2038,40,36-50,Male,Miami,South,Consumer Budget
CUST-8517,25,18-25,Female,Seattle,West,SMB
CUST-2982,46,36-50,Female,Chicago,Midwest,B2B Enterprise
CUST-8966,24,18-25,Female,Boston,North East,Consumer Premium
CUST-7749,46,36-50,Male,Miami,South,Consumer Premium
CUST-5267,27,26-35,Non-Binary,New York,North East,Consumer Premium
CUST-4715,29,26-35,Male,Dallas,South,SMB
CUST-6072,37,36-50,Female,Atlanta,South,Consumer Budget
CUST-8766,53,51-65,Male,Los Angeles,West,Consumer Budget
CUST-4973,72,65+,Male,Dallas,South,Consumer Budget
CUST-9841,32,26-35,Female,Los Angeles,West,Consumer Budget
CUST-3541,35,26-35,Female,Philadelphia,North East,SMB
CUST-2023,39,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-1902,35,26-35,Male,Minneapolis,Midwest,Consumer Premium
CUST-1706,30,26-35,Female,Atlanta,South,Consumer Budget
CUST-6087,18,18-25,Male,Miami,South,Consumer Budget
CUST-6859,18,18-25,Male,Atlanta,South,Consumer Premium
CUST-1936,51,51-65,Female,Miami,South,SMB
CUST-8715,41,36-50,Male,Los Angeles,West,Consumer Budget
CUST-8226,35,26-35,Female,Chicago,Midwest,Consumer Budget
CUST-7206,26,26-35,Female,Detroit,Midwest,Consumer Budget
CUST-3341,38,36-50,Non-Binary,New York,North East,Consumer Premium
CUST-5563,22,18-25,Female,Atlanta,South,Consumer Premium
CUST-4456,42,36-50,Male,Los Angeles,West,Consumer Premium
CUST-7243,29,26-35,Male,Atlanta,South,SMB
CUST-2654,69,65+,Male,Dallas,South,SMB
CUST-7659,53,51-65,Female,Philadelphia,North East,Consumer Premium
CUST-4917,59,51-65,Male,San Francisco,West,SMB
CUST-3727,18,18-25,Female,Seattle,West,Consumer Premium
CUST-5904,31,26-35,Female,San Francisco,West,SMB
CUST-4912,27,26-35,Male,Detroit,Midwest,SMB
CUST-8798,49,36-50,Female,Los Angeles,West,Consumer Premium
CUST-9244,32,26-35,Other,Philadelphia,North East,SMB
CUST-5780,49,36-50,Female,Minneapolis,Midwest,SMB
CUST-1990,23,18-25,Male,Dallas,South,B2B Enterprise
CUST-8426,64,51-65,Male,Dallas,South,Consumer Premium
CUST-2373,41,36-50,Non-Binary,Los Angeles,West,Consumer Budget
CUST-6941,56,51-65,Female,Detroit,Midwest,SMB
CUST-7625,43,36-50,Male,New York,North East,Consumer Premium
CUST-4968,41,36-50,Male,San Francisco,West,Consumer Premium
CUST-3214,37,36-50,Male,San Francisco,West,B2B Enterprise
CUST-6473,46,36-50,Female,Seattle,West,Consumer Premium
CUST-3925,42,36-50,Male,Minneapolis,Midwest,Consumer Budget
CUST-4959,52,51-65,Female,Los Angeles,West,Consumer Premium
CUST-3633,59,51-65,Female,Boston,North East,B2B Enterprise
CUST-1709,57,51-65,Female,Philadelphia,North East,Consumer Budget
CUST-6523,34,26-35,Male,Seattle,West,SMB
CUST-6419,18,18-25,Female,Boston,North East,Consumer Budget
CUST-6739,67,65+,Female,Philadelphia,North East,Consumer Budget
CUST-5095,51,51-65,Male,Philadelphia,North East,SMB
CUST-7959,34,26-35,Male,Minneapolis,Midwest,B2B Enterprise
CUST-1728,66,65+,Male,Chicago,Midwest,B2B Enterprise
CUST-4407,36,36-50,Female,Philadelphia,North East,SMB
CUST-1122,42,36-50,Male,Atlanta,South,SMB
CUST-1407,32,26-35,Male,Seattle,West,SMB
CUST-7003,34,26-35,Non-Binary,Minneapolis,Midwest,B2B Enterprise
CUST-2991,32,26-35,Male,Detroit,Midwest,SMB
CUST-5093,44,36-50,Male,Boston,North East,Consumer Budget
CUST-1786,18,18-25,Non-Binary,Seattle,West,Consumer Premium
CUST-4173,34,26-35,Male,Boston,North East,Consumer Premium
CUST-2326,26,26-35,Male,Miami,South,SMB
CUST-5853,35,26-35,Female,Boston,North East,Consumer Budget
CUST-4605,37,36-50,Male,Dallas,South,Consumer Premium
CUST-2847,59,51-65,Female,Atlanta,South,B2B Enterprise
CUST-2139,30,26-35,Male,Philadelphia,North East,SMB
CUST-7196,47,36-50,Male,Seattle,West,B2B Enterprise
CUST-3525,44,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-9612,60,51-65,Female,Boston,North East,Consumer Budget
CUST-6145,25,18-25,Male,Boston,North East,Consumer Budget
CUST-5257,48,36-50,Non-Binary,Philadelphia,North East,B2B Enterprise
CUST-1544,37,36-50,Non-Binary,Philadelphia,North East,SMB
CUST-1747,36,36-50,Male,Dallas,South,Consumer Budget
CUST-8376,30,26-35,Male,San Francisco,West,Consumer Budget
CUST-9179,35,26-35,Male,San Francisco,West,B2B Enterprise
CUST-4381,26,26-35,Non-Binary,Minneapolis,Midwest,Consumer Budget
CUST-3075,38,36-50,Female,Seattle,West,Consumer Budget
CUST-9680,38,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-5204,45,36-50,Female,Chicago,Midwest,SMB
CUST-5499,46,36-50,Male,Minneapolis,Midwest,SMB
CUST-6171,37,36-50,Male,Minneapolis,Midwest,SMB
CUST-8790,18,18-25,Female,Philadelphia,North East,Consumer Budget
CUST-1918,29,26-35,Female,Seattle,West,Consumer Budget
CUST-3984,26,26-35,Female,Philadelphia,North East,Consumer Budget
CUST-5149,28,26-35,Female,San Francisco,West,SMB
CUST-2596,41,36-50,Female,Atlanta,South,SMB
CUST-9337,49,36-50,Female,New York,North East,Consumer Premium
CUST-3995,27,26-35,Male,Atlanta,South,SMB
CUST-5471,39,36-50,Female,Dallas,South,Consumer Premium
CUST-7305,44,36-50,Female,San Francisco,West,SMB
CUST-7698,50,36-50,Male,Miami,South,B2B Enterprise
CUST-5133,46,36-50,Male,Atlanta,South,SMB
CUST-7798,27,26-35,Female,Los Angeles,West,Consumer Budget
CUST-4751,20,18-25,Female,Philadelphia,North East,B2B Enterprise
CUST-4044,42,36-50,Female,Dallas,South,SMB
CUST-4443,32,26-35,Male,Dallas,South,SMB
CUST-6129,20,18-25,Female,Miami,South,Consumer Premium
CUST-2265,18,18-25,Male,Seattle,West,SMB
CUST-1827,34,26-35,Non-Binary,San Francisco,West,SMB
CUST-4504,39,36-50,Male,San Francisco,West,Consumer Budget
CUST-6535,28,26-35,Male,Seattle,West,SMB
CUST-6728,18,18-25,Female,Seattle,West,SMB
CUST-1314,47,36-50,Male,Minneapolis,Midwest,Consumer Premium
CUST-2629,31,26-35,Female,Los Angeles,West,B2B Enterprise
CUST-9023,43,36-50,Male,Minneapolis,Midwest,B2B Enterprise
CUST-2903,38,36-50,Male,Seattle,West,SMB
CUST-8642,38,36-50,Female,Detroit,Midwest,SMB
CUST-9619,44,36-50,Female,Philadelphia,North East,B2B Enterprise
CUST-3704,46,36-50,Male,Los Angeles,West,Consumer Premium
CUST-4888,31,26-35,Male,San Francisco,West,Consumer Premium
CUST-6649,29,26-35,Female,San Francisco,West,Consumer Budget
CUST-9937,27,26-35,Male,Miami,South,SMB
CUST-8270,27,26-35,Male,Atlanta,South,SMB
CUST-5869,62,51-65,Male,Dallas,South,Consumer Budget
CUST-2875,46,36-50,Non-Binary,Miami,South,Consumer Budget
CUST-2695,43,36-50,Male,Detroit,Midwest,SMB
CUST-9608,44,36-50,Female,San Francisco,West,SMB
CUST-4970,41,36-50,Male,Detroit,Midwest,Consumer Budget
CUST-5562,46,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-4415,32,26-35,Male,Dallas,South,Consumer Budget
CUST-9871,47,36-50,Male,New York,North East,Consumer Premium
CUST-3115,35,26-35,Male,San Francisco,West,Consumer Budget
CUST-2787,57,51-65,Female,Los Angeles,West,Consumer Budget
CUST-4558,55,51-65,Female,Miami,South,B2B Enterprise
CUST-3752,42,36-50,Male,Seattle,West,SMB
CUST-7019,42,36-50,Male,Minneapolis,Midwest,SMB
CUST-4501,36,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-4134,37,36-50,Female,Philadelphia,North East,Consumer Premium
CUST-9800,59,51-65,Female,Chicago,Midwest,Consumer Premium
CUST-4559,44,36-50,Female,Dallas,South,Consumer Budget
CUST-2056,36,36-50,Female,Detroit,Midwest,Consumer Premium
CUST-3220,35,26-35,Female,Dallas,South,Consumer Premium
CUST-9414,50,36-50,Male,Miami,South,Consumer Premium
CUST-3852,22,18-25,Female,Los Angeles,West,B2B Enterprise
CUST-7694,40,36-50,Female,San Francisco,West,SMB
CUST-6857,53,51-65,Male,Los Angeles,West,Consumer Budget
CUST-5473,41,36-50,Male,Detroit,Midwest,Consumer Budget
CUST-4085,47,36-50,Other,Chicago,Midwest,Consumer Budget
CUST-4643,56,51-65,Female,Minneapolis,Midwest,SMB
CUST-1260,54,51-65,Male,Philadelphia,North East,Consumer Budget
CUST-4708,43,36-50,Male,Boston,North East,B2B Enterprise
CUST-2719,57,51-65,Male,Chicago,Midwest,Consumer Premium
CUST-9408,45,36-50,Female,Atlanta,South,SMB
CUST-1617,35,26-35,Female,Boston,North East,SMB
CUST-2247,30,26-35,Non-Binary,Philadelphia,North East,B2B Enterprise
CUST-4081,38,36-50,Female,New York,North East,SMB
CUST-2067,31,26-35,Male,Seattle,West,SMB
CUST-4850,32,26-35,Male,Dallas,South,Consumer Budget
CUST-9094,36,36-50,Female,Miami,South,Consumer Premium
CUST-2806,32,26-35,Male,Dallas,South,B2B Enterprise
CUST-8338,47,36-50,Female,Chicago,Midwest,B2B Enterprise
CUST-3711,43,36-50,Female,Detroit,Midwest,B2B Enterprise
CUST-1837,38,36-50,Male,San Francisco,West,Consumer Premium
CUST-7296,31,26-35,Female,Boston,North East,Consumer Premium
CUST-7242,37,36-50,Female,Los Angeles,West,Consumer Premium
CUST-1230,49,36-50,Female,San Francisco,West,Consumer Budget
CUST-5993,49,36-50,Female,Los Angeles,West,B2B Enterprise
CUST-5452,34,26-35,Male,Philadelphia,North East,Consumer Premium
CUST-8987,28,26-35,Female,Chicago,Midwest,Consumer Premium
CUST-5098,49,36-50,Male,Boston,North East,Consumer Premium
CUST-8254,47,36-50,Male,Dallas,South,Consumer Budget
CUST-2616,56,51-65,Female,Dallas,South,B2B Enterprise
CUST-6536,39,36-50,Female,Boston,North East,SMB
CUST-3923,50,36-50,Female,Philadelphia,North East,SMB
CUST-5806,18,18-25,Male,Philadelphia,North East,B2B Enterprise
CUST-7513,26,26-35,Female,San Francisco,West,Consumer Premium
CUST-2252,55,51-65,Male,Atlanta,South,B2B Enterprise
CUST-7107,40,36-50,Male,Chicago,Midwest,SMB
CUST-8194,18,18-25,Female,New York,North East,Consumer Premium
CUST-8494,43,36-50,Female,New York,North East,Consumer Budget
CUST-7860,29,26-35,Female,Detroit,Midwest,B2B Enterprise
CUST-3873,37,36-50,Female,New York,North East,Consumer Premium
CUST-3389,31,26-35,Male,New York,North East,Consumer Premium
CUST-6525,23,18-25,Female,Philadelphia,North East,Consumer Premium
CUST-1888,18,18-25,Male,Chicago,Midwest,Consumer Premium
CUST-8246,33,26-35,Male,Dallas,South,SMB
CUST-7252,18,18-25,Female,Dallas,South,Consumer Budget
CUST-2699,50,36-50,Female,Chicago,Midwest,SMB
CUST-3229,43,36-50,Male,Minneapolis,Midwest,SMB
CUST-5815,30,26-35,Female,New York,North East,SMB
CUST-8826,24,18-25,Male,Miami,South,Consumer Budget
CUST-8871,56,51-65,Female,Philadelphia,North East,SMB
CUST-8889,18,18-25,Male,Seattle,West,Consumer Premium
CUST-3233,32,26-35,Female,Los Angeles,West,Consumer Budget
CUST-2600,51,51-65,Male,Chicago,Midwest,Consumer Budget
CUST-7991,34,26-35,Male,Chicago,Midwest,SMB
CUST-5753,51,51-65,Female,Seattle,West,B2B Enterprise
CUST-7681,48,36-50,Male,Minneapolis,Midwest,Consumer Budget
CUST-5961,30,26-35,Female,Detroit,Midwest,SMB
CUST-9662,27,26-35,Male,New York,North East,Consumer Premium
CUST-3360,39,36-50,Non-Binary,New York,North East,Consumer Budget
CUST-8034,21,18-25,Male,Boston,North East,Consumer Budget
CUST-7090,30,26-35,Male,Chicago,Midwest,Consumer Premium
CUST-3062,37,36-50,Female,New York,North East,SMB
CUST-7189,43,36-50,Male,New York,North East,Consumer Budget
CUST-4596,37,36-50,Male,Boston,North East,B2B Enterprise
CUST-2432,31,26-35,Female,Atlanta,South,SMB
CUST-6691,37,36-50,Female,Boston,North East,Consumer Premium
CUST-2220,36,36-50,Male,Chicago,Midwest,SMB
CUST-9240,38,36-50,Male,New York,North East,Consumer Premium
CUST-1540,22,18-25,Male,Miami,South,SMB
CUST-5161,34,26-35,Other,Dallas,South,SMB
CUST-1089,27,26-35,Female,New York,North East,Consumer Premium
CUST-2560,27,26-35,Female,Miami,South,Consumer Premium
CUST-6654,23,18-25,Female,Atlanta,South,Consumer Budget
CUST-6408,38,36-50,Female,Dallas,South,Consumer Premium
CUST-7812,21,18-25,Female,Seattle,West,Consumer Budget
CUST-7833,29,26-35,Male,Boston,North East,SMB
CUST-7466,33,26-35,Female,Miami,South,SMB
CUST-8809,52,51-65,Female,Minneapolis,Midwest,SMB
CUST-5389,42,36-50,Male,Boston,North East,Consumer Premium
CUST-3518,24,18-25,Male,Philadelphia,North East,SMB
CUST-1545,43,36-50,Female,New York,North East,B2B Enterprise
CUST-4852,44,36-50,Female,Seattle,West,SMB
CUST-2408,46,36-50,Male,New York,North East,Consumer Premium
CUST-2924,44,36-50,Female,Seattle,West,SMB
CUST-6997,46,36-50,Male,Philadelphia,North East,SMB
CUST-9263,18,18-25,Male,Dallas,South,B2B Enterprise
CUST-1438,21,18-25,Female,Detroit,Midwest,Consumer Budget
CUST-8247,18,18-25,Female,Chicago,Midwest,SMB
CUST-5541,29,26-35,Male,Dallas,South,Consumer Premium
CUST-4743,33,26-35,Female,Philadelphia,North East,Consumer Budget
CUST-3438,28,26-35,Female,Miami,South,Consumer Premium
CUST-8689,29,26-35,Female,Dallas,South,Consumer Premium
CUST-7311,36,36-50,Female,Chicago,Midwest,SMB
CUST-6216,50,36-50,Female,Chicago,Midwest,SMB
CUST-9088,50,36-50,Female,Minneapolis,Midwest,B2B Enterprise
CUST-3453,40,36-50,Female,Miami,South,Consumer Premium
CUST-9709,37,36-50,Female,Minneapolis,Midwest,Consumer Budget
CUST-7137,39,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-8234,38,36-50,Male,Chicago,Midwest,Consumer Budget
CUST-5340,39,36-50,Male,Seattle,West,Consumer Budget
CUST-7645,43,36-50,Male,Dallas,South,Consumer Premium
CUST-5504,31,26-35,Female,Seattle,West,B2B Enterprise
CUST-1725,43,36-50,Female,Philadelphia,North East,Consumer Premium
CUST-4080,31,26-35,Female,Chicago,Midwest,Consumer Budget
CUST-9261,54,51-65,Male,Minneapolis,Midwest,Consumer Budget
CUST-3522,46,36-50,Male,San Francisco,West,Consumer Premium
CUST-5586,34,26-35,Male,Minneapolis,Midwest,Consumer Premium
CUST-3850,24,18-25,Female,Chicago,Midwest,B2B Enterprise
CUST-9028,36,36-50,Female,Boston,North East,SMB
CUST-2396,20,18-25,Male,Boston,North East,SMB
CUST-4140,42,36-50,Male,San Francisco,West,Consumer Budget
CUST-3714,27,26-35,Female,San Francisco,West,SMB
CUST-2316,34,26-35,Male,Dallas,South,Consumer Premium
CUST-3533,35,26-35,Female,Los Angeles,West,Consumer Premium
CUST-1884,39,36-50,Male,Seattle,West,B2B Enterprise
CUST-7510,24,18-25,Female,Atlanta,South,Consumer Budget
CUST-4363,27,26-35,Male,Philadelphia,North East,Consumer Premium
CUST-3948,44,36-50,Male,Seattle,West,B2B Enterprise
CUST-1671,27,26-35,Male,Dallas,South,Consumer Premium
CUST-2722,22,18-25,Male,Seattle,West,SMB
CUST-8239,39,36-50,Female,New York,North East,Consumer Budget
CUST-8114,38,36-50,Female,Dallas,South,Consumer Budget
CUST-4338,39,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-2232,23,18-25,Male,Dallas,South,Consumer Budget
CUST-1875,18,18-25,Female,Seattle,West,Consumer Premium
CUST-6884,53,51-65,Female,Chicago,Midwest,B2B Enterprise
CUST-7831,27,26-35,Male,Philadelphia,North East,SMB
CUST-6926,54,51-65,Female,Boston,North East,Consumer Budget
CUST-3492,55,51-65,Male,Miami,South,Consumer Premium
CUST-9260,44,36-50,Female,New York,North East,Consumer Budget
CUST-6918,26,26-35,Male,Chicago,Midwest,Consumer Premium
CUST-5494,18,18-25,Male,New York,North East,SMB
CUST-3930,40,36-50,Male,Atlanta,South,SMB
CUST-5220,31,26-35,Male,San Francisco,West,B2B Enterprise
CUST-5616,22,18-25,Female,Philadelphia,North East,Consumer Premium
CUST-5191,32,26-35,Male,New York,North East,Consumer Budget
CUST-5636,20,18-25,Male,Atlanta,South,Consumer Budget
CUST-2210,33,26-35,Female,San Francisco,West,Consumer Budget
CUST-8627,30,26-35,Female,Dallas,South,Consumer Budget
CUST-3999,59,51-65,Male,New York,North East,SMB
CUST-7117,47,36-50,Male,Boston,North East,B2B Enterprise
CUST-3382,39,36-50,Female,Atlanta,South,B2B Enterprise
CUST-3920,66,65+,Female,Atlanta,South,Consumer Budget
CUST-6340,52,51-65,Female,Los Angeles,West,Consumer Premium
CUST-9678,33,26-35,Female,Philadelphia,North East,SMB
CUST-9105,50,36-50,Male,San Francisco,West,Consumer Budget
CUST-8635,25,18-25,Male,Seattle,West,SMB
CUST-6014,35,26-35,Male,Dallas,South,SMB
CUST-8101,33,26-35,Male,San Francisco,West,SMB
CUST-9747,27,26-35,Female,Dallas,South,Consumer Budget
CUST-3709,18,18-25,Male,Los Angeles,West,B2B Enterprise
CUST-4238,52,51-65,Male,Dallas,South,B2B Enterprise
CUST-3707,33,26-35,Female,Philadelphia,North East,SMB
CUST-7455,43,36-50,Female,Boston,North East,B2B Enterprise
CUST-3309,43,36-50,Female,Los Angeles,West,Consumer Premium
CUST-6653,37,36-50,Female,Boston,North East,Consumer Budget
CUST-1502,29,26-35,Male,Dallas,South,Consumer Premium
CUST-3746,46,36-50,Non-Binary,San Francisco,West,Consumer Premium
CUST-8428,51,51-65,Male,Miami,South,Consumer Budget
CUST-5601,25,18-25,Female,New York,North East,SMB
CUST-9798,38,36-50,Male,Atlanta,South,B2B Enterprise
CUST-2294,48,36-50,Female,Los Angeles,West,SMB
CUST-3015,38,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-4870,30,26-35,Male,New York,North East,B2B Enterprise
CUST-8392,31,26-35,Male,Boston,North East,B2B Enterprise
CUST-7320,25,18-25,Female,Philadelphia,North East,SMB
CUST-1055,33,26-35,Female,Los Angeles,West,Consumer Budget
CUST-8146,53,51-65,Non-Binary,Atlanta,South,Consumer Premium
CUST-8629,54,51-65,Female,Atlanta,South,Consumer Premium
CUST-7671,42,36-50,Male,Miami,South,Consumer Budget
CUST-7239,33,26-35,Male,Detroit,Midwest,Consumer Premium
CUST-7731,46,36-50,Female,San Francisco,West,Consumer Budget
CUST-8885,48,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-4983,57,51-65,Male,Seattle,West,Consumer Budget
CUST-5454,29,26-35,Male,Miami,South,Consumer Budget
CUST-2531,39,36-50,Female,Dallas,South,Consumer Budget
CUST-7463,38,36-50,Male,Los Angeles,West,Consumer Premium
CUST-7171,40,36-50,Female,Seattle,West,Consumer Budget
CUST-4070,40,36-50,Female,Minneapolis,Midwest,B2B Enterprise
CUST-8021,43,36-50,Non-Binary,San Francisco,West,Consumer Premium
CUST-6043,47,36-50,Female,Philadelphia,North East,Consumer Premium
CUST-1362,35,26-35,Male,Dallas,South,SMB
CUST-2620,47,36-50,Male,Atlanta,South,Consumer Budget
CUST-1000,42,36-50,Male,San Francisco,West,Consumer Budget
CUST-1535,33,26-35,Male,San Francisco,West,SMB
CUST-7524,21,18-25,Male,Boston,North East,SMB
CUST-7550,67,65+,Male,Seattle,West,SMB
CUST-1382,41,36-50,Male,Los Angeles,West,B2B Enterprise
CUST-3110,46,36-50,Female,Los Angeles,West,Consumer Premium
CUST-7786,36,36-50,Female,San Francisco,West,Consumer Premium
CUST-5364,31,26-35,Male,Detroit,Midwest,Consumer Premium
CUST-7874,54,51-65,Female,Minneapolis,Midwest,SMB
CUST-8599,36,36-50,Male,Seattle,West,SMB
CUST-8186,42,36-50,Male,New York,North East,SMB
CUST-4739,18,18-25,Male,Chicago,Midwest,B2B Enterprise
